duration,input.all_runs_times,input.doc_id,input.lowercase_sentence,input.sentence,input.sentence_id,input.time_expressions,job,output.selectedtags_desc,output.selectedtags_desc.annotations,output.selectedtags_desc.unique_annotations,worker,uqs,unit_annotation_score,uqs_initial,unit_annotation_score_initial,validated_time,no_of_annotations,validated_time_final_score,validated_time_initial_score,Experts
41.75,early 2011__123__133###the 26.2-mile event - set days__55__85###one second__9__19###days__81__85###early 2011 .__123__135###second__13__19,WSJ_20130321_1145,"that was one second slower than his personal record in the 26.2-mile event , set days before he underwent brain surgery in early 2011 .","That was one second slower than his personal record in the 26.2-mile event , set days before he underwent brain surgery in early 2011 .",13,2,../../data/pilot_crowd_data/raw_data/f1323741_temporal_allmotivation,"Counter({'one second__9__19': 13, 'early 2011__123__133': 11, 'early 2011 .__123__135': 10, 'days__81__85': 10, 'the 26.2-mile event - set days__55__85': 8, 'second__13__19': 6})",58,6,20,0.4684037799234485,"Counter({'one second__9__19': 0.6859767949589829, 'early 2011__123__133': 0.6020801269990868, 'days__81__85': 0.5490126667365404, 'early 2011 .__123__135': 0.5256092353794205, 'the 26.2-mile event - set days__55__85': 0.42837738405406933, 'second__13__19': 0.3400517373659602})",0.4323686224770958,"Counter({'one second__9__19': 0.65, 'early 2011__123__133': 0.55, 'early 2011 .__123__135': 0.5, 'days__81__85': 0.5, 'the 26.2-mile event - set days__55__85': 0.4, 'second__13__19': 0.3})",one second__9__19,13,0.6859767949589829,0.65,0.0
41.75,early 2011__123__133###the 26.2-mile event - set days__55__85###one second__9__19###days__81__85###early 2011 .__123__135###second__13__19,WSJ_20130321_1145,"that was one second slower than his personal record in the 26.2-mile event , set days before he underwent brain surgery in early 2011 .","That was one second slower than his personal record in the 26.2-mile event , set days before he underwent brain surgery in early 2011 .",13,2,../../data/pilot_crowd_data/raw_data/f1323741_temporal_allmotivation,"Counter({'one second__9__19': 13, 'early 2011__123__133': 11, 'early 2011 .__123__135': 10, 'days__81__85': 10, 'the 26.2-mile event - set days__55__85': 8, 'second__13__19': 6})",58,6,20,0.4684037799234485,"Counter({'one second__9__19': 0.6859767949589829, 'early 2011__123__133': 0.6020801269990868, 'days__81__85': 0.5490126667365404, 'early 2011 .__123__135': 0.5256092353794205, 'the 26.2-mile event - set days__55__85': 0.42837738405406933, 'second__13__19': 0.3400517373659602})",0.4323686224770958,"Counter({'one second__9__19': 0.65, 'early 2011__123__133': 0.55, 'early 2011 .__123__135': 0.5, 'days__81__85': 0.5, 'the 26.2-mile event - set days__55__85': 0.4, 'second__13__19': 0.3})",days__81__85,10,0.5490126667365404,0.5,1.0
41.75,early 2011__123__133###the 26.2-mile event - set days__55__85###one second__9__19###days__81__85###early 2011 .__123__135###second__13__19,WSJ_20130321_1145,"that was one second slower than his personal record in the 26.2-mile event , set days before he underwent brain surgery in early 2011 .","That was one second slower than his personal record in the 26.2-mile event , set days before he underwent brain surgery in early 2011 .",13,2,../../data/pilot_crowd_data/raw_data/f1323741_temporal_allmotivation,"Counter({'one second__9__19': 13, 'early 2011__123__133': 11, 'early 2011 .__123__135': 10, 'days__81__85': 10, 'the 26.2-mile event - set days__55__85': 8, 'second__13__19': 6})",58,6,20,0.4684037799234485,"Counter({'one second__9__19': 0.6859767949589829, 'early 2011__123__133': 0.6020801269990868, 'days__81__85': 0.5490126667365404, 'early 2011 .__123__135': 0.5256092353794205, 'the 26.2-mile event - set days__55__85': 0.42837738405406933, 'second__13__19': 0.3400517373659602})",0.4323686224770958,"Counter({'one second__9__19': 0.65, 'early 2011__123__133': 0.55, 'early 2011 .__123__135': 0.5, 'days__81__85': 0.5, 'the 26.2-mile event - set days__55__85': 0.4, 'second__13__19': 0.3})",early 2011 .__123__135,10,0.5256092353794205,0.5,0.0
41.75,early 2011__123__133###the 26.2-mile event - set days__55__85###one second__9__19###days__81__85###early 2011 .__123__135###second__13__19,WSJ_20130321_1145,"that was one second slower than his personal record in the 26.2-mile event , set days before he underwent brain surgery in early 2011 .","That was one second slower than his personal record in the 26.2-mile event , set days before he underwent brain surgery in early 2011 .",13,2,../../data/pilot_crowd_data/raw_data/f1323741_temporal_allmotivation,"Counter({'one second__9__19': 13, 'early 2011__123__133': 11, 'early 2011 .__123__135': 10, 'days__81__85': 10, 'the 26.2-mile event - set days__55__85': 8, 'second__13__19': 6})",58,6,20,0.4684037799234485,"Counter({'one second__9__19': 0.6859767949589829, 'early 2011__123__133': 0.6020801269990868, 'days__81__85': 0.5490126667365404, 'early 2011 .__123__135': 0.5256092353794205, 'the 26.2-mile event - set days__55__85': 0.42837738405406933, 'second__13__19': 0.3400517373659602})",0.4323686224770958,"Counter({'one second__9__19': 0.65, 'early 2011__123__133': 0.55, 'early 2011 .__123__135': 0.5, 'days__81__85': 0.5, 'the 26.2-mile event - set days__55__85': 0.4, 'second__13__19': 0.3})",second__13__19,6,0.3400517373659602,0.3,0.0
41.75,early 2011__123__133###the 26.2-mile event - set days__55__85###one second__9__19###days__81__85###early 2011 .__123__135###second__13__19,WSJ_20130321_1145,"that was one second slower than his personal record in the 26.2-mile event , set days before he underwent brain surgery in early 2011 .","That was one second slower than his personal record in the 26.2-mile event , set days before he underwent brain surgery in early 2011 .",13,2,../../data/pilot_crowd_data/raw_data/f1323741_temporal_allmotivation,"Counter({'one second__9__19': 13, 'early 2011__123__133': 11, 'early 2011 .__123__135': 10, 'days__81__85': 10, 'the 26.2-mile event - set days__55__85': 8, 'second__13__19': 6})",58,6,20,0.4684037799234485,"Counter({'one second__9__19': 0.6859767949589829, 'early 2011__123__133': 0.6020801269990868, 'days__81__85': 0.5490126667365404, 'early 2011 .__123__135': 0.5256092353794205, 'the 26.2-mile event - set days__55__85': 0.42837738405406933, 'second__13__19': 0.3400517373659602})",0.4323686224770958,"Counter({'one second__9__19': 0.65, 'early 2011__123__133': 0.55, 'early 2011 .__123__135': 0.5, 'days__81__85': 0.5, 'the 26.2-mile event - set days__55__85': 0.4, 'second__13__19': 0.3})",no_time,0,0.0,0.0,0.0
35.4,early August__34__46###August__40__46,CNN_20130322_1003,"state police arrested both men in early august on charges of insurance fraud , conspiracy and filing a false report .","State police arrested both men in early August on charges of insurance fraud , conspiracy and filing a false report .",5,1,../../data/pilot_crowd_data/raw_data/f1323741_temporal_allmotivation,"Counter({'early august__34__46': 18, 'august__40__46': 9})",27,2,20,0.7563903372826073,"Counter({'early august__34__46': 0.912483843344092, 'august__40__46': 0.4711664842113845})",0.7439300899367159,"Counter({'early august__34__46': 0.9, 'august__40__46': 0.45})",early august__34__46,18,0.912483843344092,0.9,1.0
35.4,early August__34__46###August__40__46,CNN_20130322_1003,"state police arrested both men in early august on charges of insurance fraud , conspiracy and filing a false report .","State police arrested both men in early August on charges of insurance fraud , conspiracy and filing a false report .",5,1,../../data/pilot_crowd_data/raw_data/f1323741_temporal_allmotivation,"Counter({'early august__34__46': 18, 'august__40__46': 9})",27,2,20,0.7563903372826073,"Counter({'early august__34__46': 0.912483843344092, 'august__40__46': 0.4711664842113845})",0.7439300899367159,"Counter({'early august__34__46': 0.9, 'august__40__46': 0.45})",august__40__46,9,0.4711664842113845,0.45,0.0
35.4,early August__34__46###August__40__46,CNN_20130322_1003,"state police arrested both men in early august on charges of insurance fraud , conspiracy and filing a false report .","State police arrested both men in early August on charges of insurance fraud , conspiracy and filing a false report .",5,1,../../data/pilot_crowd_data/raw_data/f1323741_temporal_allmotivation,"Counter({'early august__34__46': 18, 'august__40__46': 9})",27,2,20,0.7563903372826073,"Counter({'early august__34__46': 0.912483843344092, 'august__40__46': 0.4711664842113845})",0.7439300899367159,"Counter({'early august__34__46': 0.9, 'august__40__46': 0.45})",no_time,0,0.0,0.0,0.0
53.55,early December__27__41###the end of year__87__102###a month earlier than usual__44__70###a month earlier than__44__64###early December _ a month earlier__27__59###a month__44__51###year .__98__104###year__98__102###a month earlier__44__59###early December _ a month__27__51,AP_20130322,"this flu season started in early december , a month earlier than usual , and peaked by the end of year .","This flu season started in early December , a month earlier than usual , and peaked by the end of year .",14,3,../../data/pilot_crowd_data/raw_data/f1323741_temporal_allmotivation,"Counter({'early december__27__41': 15, 'the end of year__87__102': 12, 'a month earlier__44__59': 11, 'a month earlier than usual__44__70': 8, 'a month__44__51': 8, 'a month earlier than__44__64': 7, 'early december _ a month earlier__27__59': 7, 'year__98__102': 6, 'year .__98__104': 5, 'early december _ a month__27__51': 5})",84,10,20,0.4502914381756517,"Counter({'early december__27__41': 0.7846375807531428, 'the end of year__87__102': 0.6518498907512651, 'a month earlier__44__59': 0.582484090546855, 'a month earlier than usual__44__70': 0.43982892917141286, 'a month__44__51': 0.424175214482044, 'early december _ a month earlier__27__59': 0.37795631168726135, 'a month earlier than__44__64': 0.3699915837802165, 'year__98__102': 0.3400517373659602, 'year .__98__104': 0.2824754271243084, 'early december _ a month__27__51': 0.2824754271243084})",0.4159972819400081,"Counter({'early december__27__41': 0.75, 'the end of year__87__102': 0.6, 'a month earlier__44__59': 0.55, 'a month earlier than usual__44__70': 0.4, 'a month__44__51': 0.4, 'a month earlier than__44__64': 0.35, 'early december _ a month earlier__27__59': 0.35, 'year__98__102': 0.3, 'year .__98__104': 0.25, 'early december _ a month__27__51': 0.25})",early december__27__41,15,0.7846375807531428,0.75,1.0
53.55,early December__27__41###the end of year__87__102###a month earlier than usual__44__70###a month earlier than__44__64###early December _ a month earlier__27__59###a month__44__51###year .__98__104###year__98__102###a month earlier__44__59###early December _ a month__27__51,AP_20130322,"this flu season started in early december , a month earlier than usual , and peaked by the end of year .","This flu season started in early December , a month earlier than usual , and peaked by the end of year .",14,3,../../data/pilot_crowd_data/raw_data/f1323741_temporal_allmotivation,"Counter({'early december__27__41': 15, 'the end of year__87__102': 12, 'a month earlier__44__59': 11, 'a month earlier than usual__44__70': 8, 'a month__44__51': 8, 'a month earlier than__44__64': 7, 'early december _ a month earlier__27__59': 7, 'year__98__102': 6, 'year .__98__104': 5, 'early december _ a month__27__51': 5})",84,10,20,0.4502914381756517,"Counter({'early december__27__41': 0.7846375807531428, 'the end of year__87__102': 0.6518498907512651, 'a month earlier__44__59': 0.582484090546855, 'a month earlier than usual__44__70': 0.43982892917141286, 'a month__44__51': 0.424175214482044, 'early december _ a month earlier__27__59': 0.37795631168726135, 'a month earlier than__44__64': 0.3699915837802165, 'year__98__102': 0.3400517373659602, 'year .__98__104': 0.2824754271243084, 'early december _ a month__27__51': 0.2824754271243084})",0.4159972819400081,"Counter({'early december__27__41': 0.75, 'the end of year__87__102': 0.6, 'a month earlier__44__59': 0.55, 'a month earlier than usual__44__70': 0.4, 'a month__44__51': 0.4, 'a month earlier than__44__64': 0.35, 'early december _ a month earlier__27__59': 0.35, 'year__98__102': 0.3, 'year .__98__104': 0.25, 'early december _ a month__27__51': 0.25})",the end of year__87__102,12,0.6518498907512651,0.6,1.0
53.55,early December__27__41###the end of year__87__102###a month earlier than usual__44__70###a month earlier than__44__64###early December _ a month earlier__27__59###a month__44__51###year .__98__104###year__98__102###a month earlier__44__59###early December _ a month__27__51,AP_20130322,"this flu season started in early december , a month earlier than usual , and peaked by the end of year .","This flu season started in early December , a month earlier than usual , and peaked by the end of year .",14,3,../../data/pilot_crowd_data/raw_data/f1323741_temporal_allmotivation,"Counter({'early december__27__41': 15, 'the end of year__87__102': 12, 'a month earlier__44__59': 11, 'a month earlier than usual__44__70': 8, 'a month__44__51': 8, 'a month earlier than__44__64': 7, 'early december _ a month earlier__27__59': 7, 'year__98__102': 6, 'year .__98__104': 5, 'early december _ a month__27__51': 5})",84,10,20,0.4502914381756517,"Counter({'early december__27__41': 0.7846375807531428, 'the end of year__87__102': 0.6518498907512651, 'a month earlier__44__59': 0.582484090546855, 'a month earlier than usual__44__70': 0.43982892917141286, 'a month__44__51': 0.424175214482044, 'early december _ a month earlier__27__59': 0.37795631168726135, 'a month earlier than__44__64': 0.3699915837802165, 'year__98__102': 0.3400517373659602, 'year .__98__104': 0.2824754271243084, 'early december _ a month__27__51': 0.2824754271243084})",0.4159972819400081,"Counter({'early december__27__41': 0.75, 'the end of year__87__102': 0.6, 'a month earlier__44__59': 0.55, 'a month earlier than usual__44__70': 0.4, 'a month__44__51': 0.4, 'a month earlier than__44__64': 0.35, 'early december _ a month earlier__27__59': 0.35, 'year__98__102': 0.3, 'year .__98__104': 0.25, 'early december _ a month__27__51': 0.25})",a month earlier than usual__44__70,8,0.4398289291714129,0.4,0.0
53.55,early December__27__41###the end of year__87__102###a month earlier than usual__44__70###a month earlier than__44__64###early December _ a month earlier__27__59###a month__44__51###year .__98__104###year__98__102###a month earlier__44__59###early December _ a month__27__51,AP_20130322,"this flu season started in early december , a month earlier than usual , and peaked by the end of year .","This flu season started in early December , a month earlier than usual , and peaked by the end of year .",14,3,../../data/pilot_crowd_data/raw_data/f1323741_temporal_allmotivation,"Counter({'early december__27__41': 15, 'the end of year__87__102': 12, 'a month earlier__44__59': 11, 'a month earlier than usual__44__70': 8, 'a month__44__51': 8, 'a month earlier than__44__64': 7, 'early december _ a month earlier__27__59': 7, 'year__98__102': 6, 'year .__98__104': 5, 'early december _ a month__27__51': 5})",84,10,20,0.4502914381756517,"Counter({'early december__27__41': 0.7846375807531428, 'the end of year__87__102': 0.6518498907512651, 'a month earlier__44__59': 0.582484090546855, 'a month earlier than usual__44__70': 0.43982892917141286, 'a month__44__51': 0.424175214482044, 'early december _ a month earlier__27__59': 0.37795631168726135, 'a month earlier than__44__64': 0.3699915837802165, 'year__98__102': 0.3400517373659602, 'year .__98__104': 0.2824754271243084, 'early december _ a month__27__51': 0.2824754271243084})",0.4159972819400081,"Counter({'early december__27__41': 0.75, 'the end of year__87__102': 0.6, 'a month earlier__44__59': 0.55, 'a month earlier than usual__44__70': 0.4, 'a month__44__51': 0.4, 'a month earlier than__44__64': 0.35, 'early december _ a month earlier__27__59': 0.35, 'year__98__102': 0.3, 'year .__98__104': 0.25, 'early december _ a month__27__51': 0.25})",a month earlier than__44__64,7,0.3699915837802165,0.35,0.0
53.55,early December__27__41###the end of year__87__102###a month earlier than usual__44__70###a month earlier than__44__64###early December _ a month earlier__27__59###a month__44__51###year .__98__104###year__98__102###a month earlier__44__59###early December _ a month__27__51,AP_20130322,"this flu season started in early december , a month earlier than usual , and peaked by the end of year .","This flu season started in early December , a month earlier than usual , and peaked by the end of year .",14,3,../../data/pilot_crowd_data/raw_data/f1323741_temporal_allmotivation,"Counter({'early december__27__41': 15, 'the end of year__87__102': 12, 'a month earlier__44__59': 11, 'a month earlier than usual__44__70': 8, 'a month__44__51': 8, 'a month earlier than__44__64': 7, 'early december _ a month earlier__27__59': 7, 'year__98__102': 6, 'year .__98__104': 5, 'early december _ a month__27__51': 5})",84,10,20,0.4502914381756517,"Counter({'early december__27__41': 0.7846375807531428, 'the end of year__87__102': 0.6518498907512651, 'a month earlier__44__59': 0.582484090546855, 'a month earlier than usual__44__70': 0.43982892917141286, 'a month__44__51': 0.424175214482044, 'early december _ a month earlier__27__59': 0.37795631168726135, 'a month earlier than__44__64': 0.3699915837802165, 'year__98__102': 0.3400517373659602, 'year .__98__104': 0.2824754271243084, 'early december _ a month__27__51': 0.2824754271243084})",0.4159972819400081,"Counter({'early december__27__41': 0.75, 'the end of year__87__102': 0.6, 'a month earlier__44__59': 0.55, 'a month earlier than usual__44__70': 0.4, 'a month__44__51': 0.4, 'a month earlier than__44__64': 0.35, 'early december _ a month earlier__27__59': 0.35, 'year__98__102': 0.3, 'year .__98__104': 0.25, 'early december _ a month__27__51': 0.25})",early december _ a month earlier__27__59,7,0.37795631168726135,0.35,0.0
53.55,early December__27__41###the end of year__87__102###a month earlier than usual__44__70###a month earlier than__44__64###early December _ a month earlier__27__59###a month__44__51###year .__98__104###year__98__102###a month earlier__44__59###early December _ a month__27__51,AP_20130322,"this flu season started in early december , a month earlier than usual , and peaked by the end of year .","This flu season started in early December , a month earlier than usual , and peaked by the end of year .",14,3,../../data/pilot_crowd_data/raw_data/f1323741_temporal_allmotivation,"Counter({'early december__27__41': 15, 'the end of year__87__102': 12, 'a month earlier__44__59': 11, 'a month earlier than usual__44__70': 8, 'a month__44__51': 8, 'a month earlier than__44__64': 7, 'early december _ a month earlier__27__59': 7, 'year__98__102': 6, 'year .__98__104': 5, 'early december _ a month__27__51': 5})",84,10,20,0.4502914381756517,"Counter({'early december__27__41': 0.7846375807531428, 'the end of year__87__102': 0.6518498907512651, 'a month earlier__44__59': 0.582484090546855, 'a month earlier than usual__44__70': 0.43982892917141286, 'a month__44__51': 0.424175214482044, 'early december _ a month earlier__27__59': 0.37795631168726135, 'a month earlier than__44__64': 0.3699915837802165, 'year__98__102': 0.3400517373659602, 'year .__98__104': 0.2824754271243084, 'early december _ a month__27__51': 0.2824754271243084})",0.4159972819400081,"Counter({'early december__27__41': 0.75, 'the end of year__87__102': 0.6, 'a month earlier__44__59': 0.55, 'a month earlier than usual__44__70': 0.4, 'a month__44__51': 0.4, 'a month earlier than__44__64': 0.35, 'early december _ a month earlier__27__59': 0.35, 'year__98__102': 0.3, 'year .__98__104': 0.25, 'early december _ a month__27__51': 0.25})",a month__44__51,8,0.424175214482044,0.4,1.0
53.55,early December__27__41###the end of year__87__102###a month earlier than usual__44__70###a month earlier than__44__64###early December _ a month earlier__27__59###a month__44__51###year .__98__104###year__98__102###a month earlier__44__59###early December _ a month__27__51,AP_20130322,"this flu season started in early december , a month earlier than usual , and peaked by the end of year .","This flu season started in early December , a month earlier than usual , and peaked by the end of year .",14,3,../../data/pilot_crowd_data/raw_data/f1323741_temporal_allmotivation,"Counter({'early december__27__41': 15, 'the end of year__87__102': 12, 'a month earlier__44__59': 11, 'a month earlier than usual__44__70': 8, 'a month__44__51': 8, 'a month earlier than__44__64': 7, 'early december _ a month earlier__27__59': 7, 'year__98__102': 6, 'year .__98__104': 5, 'early december _ a month__27__51': 5})",84,10,20,0.4502914381756517,"Counter({'early december__27__41': 0.7846375807531428, 'the end of year__87__102': 0.6518498907512651, 'a month earlier__44__59': 0.582484090546855, 'a month earlier than usual__44__70': 0.43982892917141286, 'a month__44__51': 0.424175214482044, 'early december _ a month earlier__27__59': 0.37795631168726135, 'a month earlier than__44__64': 0.3699915837802165, 'year__98__102': 0.3400517373659602, 'year .__98__104': 0.2824754271243084, 'early december _ a month__27__51': 0.2824754271243084})",0.4159972819400081,"Counter({'early december__27__41': 0.75, 'the end of year__87__102': 0.6, 'a month earlier__44__59': 0.55, 'a month earlier than usual__44__70': 0.4, 'a month__44__51': 0.4, 'a month earlier than__44__64': 0.35, 'early december _ a month earlier__27__59': 0.35, 'year__98__102': 0.3, 'year .__98__104': 0.25, 'early december _ a month__27__51': 0.25})",year .__98__104,5,0.2824754271243084,0.25,0.0
53.55,early December__27__41###the end of year__87__102###a month earlier than usual__44__70###a month earlier than__44__64###early December _ a month earlier__27__59###a month__44__51###year .__98__104###year__98__102###a month earlier__44__59###early December _ a month__27__51,AP_20130322,"this flu season started in early december , a month earlier than usual , and peaked by the end of year .","This flu season started in early December , a month earlier than usual , and peaked by the end of year .",14,3,../../data/pilot_crowd_data/raw_data/f1323741_temporal_allmotivation,"Counter({'early december__27__41': 15, 'the end of year__87__102': 12, 'a month earlier__44__59': 11, 'a month earlier than usual__44__70': 8, 'a month__44__51': 8, 'a month earlier than__44__64': 7, 'early december _ a month earlier__27__59': 7, 'year__98__102': 6, 'year .__98__104': 5, 'early december _ a month__27__51': 5})",84,10,20,0.4502914381756517,"Counter({'early december__27__41': 0.7846375807531428, 'the end of year__87__102': 0.6518498907512651, 'a month earlier__44__59': 0.582484090546855, 'a month earlier than usual__44__70': 0.43982892917141286, 'a month__44__51': 0.424175214482044, 'early december _ a month earlier__27__59': 0.37795631168726135, 'a month earlier than__44__64': 0.3699915837802165, 'year__98__102': 0.3400517373659602, 'year .__98__104': 0.2824754271243084, 'early december _ a month__27__51': 0.2824754271243084})",0.4159972819400081,"Counter({'early december__27__41': 0.75, 'the end of year__87__102': 0.6, 'a month earlier__44__59': 0.55, 'a month earlier than usual__44__70': 0.4, 'a month__44__51': 0.4, 'a month earlier than__44__64': 0.35, 'early december _ a month earlier__27__59': 0.35, 'year__98__102': 0.3, 'year .__98__104': 0.25, 'early december _ a month__27__51': 0.25})",year__98__102,6,0.3400517373659602,0.3,0.0
53.55,early December__27__41###the end of year__87__102###a month earlier than usual__44__70###a month earlier than__44__64###early December _ a month earlier__27__59###a month__44__51###year .__98__104###year__98__102###a month earlier__44__59###early December _ a month__27__51,AP_20130322,"this flu season started in early december , a month earlier than usual , and peaked by the end of year .","This flu season started in early December , a month earlier than usual , and peaked by the end of year .",14,3,../../data/pilot_crowd_data/raw_data/f1323741_temporal_allmotivation,"Counter({'early december__27__41': 15, 'the end of year__87__102': 12, 'a month earlier__44__59': 11, 'a month earlier than usual__44__70': 8, 'a month__44__51': 8, 'a month earlier than__44__64': 7, 'early december _ a month earlier__27__59': 7, 'year__98__102': 6, 'year .__98__104': 5, 'early december _ a month__27__51': 5})",84,10,20,0.4502914381756517,"Counter({'early december__27__41': 0.7846375807531428, 'the end of year__87__102': 0.6518498907512651, 'a month earlier__44__59': 0.582484090546855, 'a month earlier than usual__44__70': 0.43982892917141286, 'a month__44__51': 0.424175214482044, 'early december _ a month earlier__27__59': 0.37795631168726135, 'a month earlier than__44__64': 0.3699915837802165, 'year__98__102': 0.3400517373659602, 'year .__98__104': 0.2824754271243084, 'early december _ a month__27__51': 0.2824754271243084})",0.4159972819400081,"Counter({'early december__27__41': 0.75, 'the end of year__87__102': 0.6, 'a month earlier__44__59': 0.55, 'a month earlier than usual__44__70': 0.4, 'a month__44__51': 0.4, 'a month earlier than__44__64': 0.35, 'early december _ a month earlier__27__59': 0.35, 'year__98__102': 0.3, 'year .__98__104': 0.25, 'early december _ a month__27__51': 0.25})",a month earlier__44__59,11,0.5824840905468549,0.55,0.0
53.55,early December__27__41###the end of year__87__102###a month earlier than usual__44__70###a month earlier than__44__64###early December _ a month earlier__27__59###a month__44__51###year .__98__104###year__98__102###a month earlier__44__59###early December _ a month__27__51,AP_20130322,"this flu season started in early december , a month earlier than usual , and peaked by the end of year .","This flu season started in early December , a month earlier than usual , and peaked by the end of year .",14,3,../../data/pilot_crowd_data/raw_data/f1323741_temporal_allmotivation,"Counter({'early december__27__41': 15, 'the end of year__87__102': 12, 'a month earlier__44__59': 11, 'a month earlier than usual__44__70': 8, 'a month__44__51': 8, 'a month earlier than__44__64': 7, 'early december _ a month earlier__27__59': 7, 'year__98__102': 6, 'year .__98__104': 5, 'early december _ a month__27__51': 5})",84,10,20,0.4502914381756517,"Counter({'early december__27__41': 0.7846375807531428, 'the end of year__87__102': 0.6518498907512651, 'a month earlier__44__59': 0.582484090546855, 'a month earlier than usual__44__70': 0.43982892917141286, 'a month__44__51': 0.424175214482044, 'early december _ a month earlier__27__59': 0.37795631168726135, 'a month earlier than__44__64': 0.3699915837802165, 'year__98__102': 0.3400517373659602, 'year .__98__104': 0.2824754271243084, 'early december _ a month__27__51': 0.2824754271243084})",0.4159972819400081,"Counter({'early december__27__41': 0.75, 'the end of year__87__102': 0.6, 'a month earlier__44__59': 0.55, 'a month earlier than usual__44__70': 0.4, 'a month__44__51': 0.4, 'a month earlier than__44__64': 0.35, 'early december _ a month earlier__27__59': 0.35, 'year__98__102': 0.3, 'year .__98__104': 0.25, 'early december _ a month__27__51': 0.25})",early december _ a month__27__51,5,0.2824754271243084,0.25,0.0
53.55,early December__27__41###the end of year__87__102###a month earlier than usual__44__70###a month earlier than__44__64###early December _ a month earlier__27__59###a month__44__51###year .__98__104###year__98__102###a month earlier__44__59###early December _ a month__27__51,AP_20130322,"this flu season started in early december , a month earlier than usual , and peaked by the end of year .","This flu season started in early December , a month earlier than usual , and peaked by the end of year .",14,3,../../data/pilot_crowd_data/raw_data/f1323741_temporal_allmotivation,"Counter({'early december__27__41': 15, 'the end of year__87__102': 12, 'a month earlier__44__59': 11, 'a month earlier than usual__44__70': 8, 'a month__44__51': 8, 'a month earlier than__44__64': 7, 'early december _ a month earlier__27__59': 7, 'year__98__102': 6, 'year .__98__104': 5, 'early december _ a month__27__51': 5})",84,10,20,0.4502914381756517,"Counter({'early december__27__41': 0.7846375807531428, 'the end of year__87__102': 0.6518498907512651, 'a month earlier__44__59': 0.582484090546855, 'a month earlier than usual__44__70': 0.43982892917141286, 'a month__44__51': 0.424175214482044, 'early december _ a month earlier__27__59': 0.37795631168726135, 'a month earlier than__44__64': 0.3699915837802165, 'year__98__102': 0.3400517373659602, 'year .__98__104': 0.2824754271243084, 'early december _ a month__27__51': 0.2824754271243084})",0.4159972819400081,"Counter({'early december__27__41': 0.75, 'the end of year__87__102': 0.6, 'a month earlier__44__59': 0.55, 'a month earlier than usual__44__70': 0.4, 'a month__44__51': 0.4, 'a month earlier than__44__64': 0.35, 'early december _ a month earlier__27__59': 0.35, 'year__98__102': 0.3, 'year .__98__104': 0.25, 'early december _ a month__27__51': 0.25})",no_time,0,0.0,0.0,0.0
43.8,early this year__83__98###seven years__216__227###this year__89__98###almost seven years__209__227###seven years .__216__229,WSJ_20130321_1145,"some seek escape in their careers , but that is no longer an option for leon , who early this year was forced to step down as a juvenile probation officer in travis county , texas , a position he had held for almost seven years .","Some seek escape in their careers , but that is no longer an option for Leon , who early this year was forced to step down as a juvenile probation officer in Travis County , Texas , a position he had held for almost seven years .",7,2,../../data/pilot_crowd_data/raw_data/f1323741_temporal_allmotivation,"Counter({'early this year__83__98': 14, 'seven years__216__227': 12, 'this year__89__98': 11, 'almost seven years__209__227': 9, 'seven years .__216__229': 6})",52,5,20,0.5451393883066185,"Counter({'early this year__83__98': 0.771753734107617, 'seven years__216__227': 0.6196977299554728, 'this year__89__98': 0.5974411028328385, 'almost seven years__209__227': 0.5221964605183874, 'seven years .__216__229': 0.35821319937445406})",0.4946534274772184,"Counter({'early this year__83__98': 0.7, 'seven years__216__227': 0.6, 'this year__89__98': 0.55, 'almost seven years__209__227': 0.45, 'seven years .__216__229': 0.3})",early this year__83__98,14,0.7717537341076172,0.7,1.0
43.8,early this year__83__98###seven years__216__227###this year__89__98###almost seven years__209__227###seven years .__216__229,WSJ_20130321_1145,"some seek escape in their careers , but that is no longer an option for leon , who early this year was forced to step down as a juvenile probation officer in travis county , texas , a position he had held for almost seven years .","Some seek escape in their careers , but that is no longer an option for Leon , who early this year was forced to step down as a juvenile probation officer in Travis County , Texas , a position he had held for almost seven years .",7,2,../../data/pilot_crowd_data/raw_data/f1323741_temporal_allmotivation,"Counter({'early this year__83__98': 14, 'seven years__216__227': 12, 'this year__89__98': 11, 'almost seven years__209__227': 9, 'seven years .__216__229': 6})",52,5,20,0.5451393883066185,"Counter({'early this year__83__98': 0.771753734107617, 'seven years__216__227': 0.6196977299554728, 'this year__89__98': 0.5974411028328385, 'almost seven years__209__227': 0.5221964605183874, 'seven years .__216__229': 0.35821319937445406})",0.4946534274772184,"Counter({'early this year__83__98': 0.7, 'seven years__216__227': 0.6, 'this year__89__98': 0.55, 'almost seven years__209__227': 0.45, 'seven years .__216__229': 0.3})",seven years__216__227,12,0.6196977299554728,0.6,0.0
