Doc Id,Sentence Id,Sentence,Lowercase Sentence,#Tokens,Stanford POS Tag,Stanford Lemma,Stanford Lower Lemma,#POS Tags,#Lemmas,#Events,#Time Expressions,# POS Tags VB,#Event Tokens,#Event Lemma
wsj_0781,41,"-LRB- A 16-bit microprocessor processes 16 pieces of data at a time and is slower than newer , 32-bit chips . -RRB-","-lrb- a 16-bit microprocessor processes 16 pieces of data at a time and is slower than newer , 32-bit chips . -rrb-",22,"-LRB- DT JJ NN NNS CD NNS IN NNS IN DT NN CC VBZ JJR IN JJR , JJ NNS . -RRB-","-lrb- a 16-bit microprocessor process 16 piece of datum at a time and be slower than newer , 32-bit chip . -rrb-","-lrb- a 16-bit microprocessor process 16 piece of datum at a time and be slower than newer , 32-bit chip . -rrb-",22,22,0,0.0,1.0,2.0,3.0
wsj_0533,5,"Merieux , a vaccine and bioresearch firm based in Lyon , France , is controlled 50.1 % by state-owned Rhone Poulenc S.A. .","merieux , a vaccine and bioresearch firm based in lyon , france , is controlled 50.1 % by state-owned rhone poulenc s.a. .",23,"NNP , DT NN CC NN NN VBN IN NNP , NNP , VBZ VBN CD NN IN JJ NNP NNP NNP .","Merieux , a vaccine and bioresearch firm base in Lyon , France , be control 50.1 % by state-owned Rhone Poulenc S.A. .","merieux , a vaccine and bioresearch firm base in lyon , france , be control 50.1 % by state-owned rhone poulenc s.a. .",23,23,0,0.0,3.0,4.0,4.0
PRI19980205.2000.1890,1,The World 's Nancy Marshall reports on Mr. Blair 's current visit to Washington and the special relationship between the two leaders .,the world 's nancy marshall reports on mr. blair 's current visit to washington and the special relationship between the two leaders .,23,DT NNP POS NNP NNP VBZ IN NNP NNP POS JJ NN TO NNP CC DT JJ NN IN DT CD NNS .,the World 's Nancy Marshall report on Mr. Blair 's current visit to Washington and the special relationship between the two leader .,the world 's nancy marshall report on mr. blair 's current visit to washington and the special relationship between the two leader .,23,23,0,0.0,1.0,4.0,4.0
wsj_0585,39,"Such investors tend to be more cautious than institutional investors are about re-entering the market after massive selloffs , market makers say .","such investors tend to be more cautious than institutional investors are about re-entering the market after massive selloffs , market makers say .",23,"JJ NNS VBP TO VB RBR JJ IN JJ NNS VBP IN VBG DT NN IN JJ NNS , NN NNS VBP .","such investor tend to be more cautious than institutional investor be about re-enter the market after massive selloff , market maker say .","such investor tend to be more cautious than institutional investor be about re-enter the market after massive selloff , market maker say .",23,23,0,0.0,5.0,6.0,6.0
wsj_0781,30,"That 's a break from Compaq tradition , because the company does n't announce products until they 're actually at the dealers .","that 's a break from compaq tradition , because the company does n't announce products until they 're actually at the dealers .",23,"DT VBZ DT NN IN NNP NN , IN DT NN VBZ RB VB NNS IN PRP VBP RB IN DT NNS .","that be a break from Compaq tradition , because the company do not announce product until they be actually at the dealer .","that be a break from compaq tradition , because the company do not announce product until they be actually at the dealer .",23,23,0,0.0,4.0,3.0,5.0
wsj_0610,30,"The new facility was to have been the world 's most advanced cereal manufacturing plant , and Kellogg 's largest construction project .","the new facility was to have been the world 's most advanced cereal manufacturing plant , and kellogg 's largest construction project .",23,"DT JJ NN VBD TO VB VBN DT NN POS RBS JJ NN NN NN , CC NNP POS JJS NN NN .","the new facility be to have be the world 's most advanced cereal manufacturing plant , and Kellogg 's largest construction project .","the new facility be to have be the world 's most advanced cereal manufacturing plant , and kellogg 's largest construction project .",23,23,0,0.0,3.0,5.0,5.0
wsj_0816,23,In late New York trading the dollar was at 1.8400 marks and 142.10 yen compared with 1.8353 marks and 141.52 yen Wednesday .,in late new york trading the dollar was at 1.8400 marks and 142.10 yen compared with 1.8353 marks and 141.52 yen wednesday .,23,IN JJ NNP NNP VBG DT NN VBD IN CD NNS CC CD NN VBN IN CD NNS CC CD NNS NNP .,in late New York trade the dollar be at 1.8400 mark and 142.10 yen compare with 1.8353 mark and 141.52 yen Wednesday .,in late new york trade the dollar be at 1.8400 mark and 142.10 yen compare with 1.8353 mark and 141.52 yen wednesday .,23,23,0,1.0,3.0,5.0,5.0
wsj_0950,17,GMAC profits are combined with earnings from the rest of GM 's operations and attributed to the company 's traditional common stock .,gmac profits are combined with earnings from the rest of gm 's operations and attributed to the company 's traditional common stock .,23,NNP NNS VBP VBN IN NNS IN DT NN IN NNP POS NNS CC VBN TO DT NN POS JJ JJ NN .,GMAC profit be combine with earnings from the rest of GM 's operation and attribute to the company 's traditional common stock .,gmac profit be combine with earnings from the rest of gm 's operation and attribute to the company 's traditional common stock .,23,23,0,0.0,3.0,5.0,6.0
wsj_0316,4,"The purchase price is equal to about 1.65 times Deseret 's roughly $ 10.7 million book value , or assets less liabilities .","the purchase price is equal to about 1.65 times deseret 's roughly $ 10.7 million book value , or assets less liabilities .",23,"DT NN NN VBZ JJ TO RB CD NNS NNP POS RB $ CD CD NN NN , CC NNS JJR NNS .","the purchase price be equal to about 1.65 time Deseret 's roughly $ 10.7 million book value , or asset less liability .","the purchase price be equal to about 1.65 time deseret 's roughly $ 10.7 million book value , or asset less liability .",23,23,0,0.0,1.0,3.0,3.0
APW19980308.0201,4,"Ethnic Albanians comprise 90 percent of the population in Kosovo , but Serbs maintain control through a large military and police presence .","ethnic albanians comprise 90 percent of the population in kosovo , but serbs maintain control through a large military and police presence .",23,"JJ NNS VBP CD NN IN DT NN IN NNP , CC NNP VBP NN IN DT JJ JJ CC NN NN .","ethnic albanian comprise 90 percent of the population in Kosovo , but Serbs maintain control through a large military and police presence .","ethnic albanian comprise 90 percent of the population in kosovo , but serbs maintain control through a large military and police presence .",23,23,0,0.0,2.0,3.0,3.0
APW19980308.0201,8,"Turks feel they have special ties to the whole region , which they ruled for hundreds of years during the Ottoman Empire .","turks feel they have special ties to the whole region , which they ruled for hundreds of years during the ottoman empire .",23,"NNPS VBP PRP VBP JJ NNS TO DT JJ NN , WDT PRP VBD IN NNS IN NNS IN DT NNP NNP .","Turks feel they have special tie to the whole region , which they rule for hundred of year during the Ottoman Empire .","turks feel they have special tie to the whole region , which they rule for hundred of year during the ottoman empire .",23,23,0,0.0,3.0,4.0,4.0
wsj_0584,15,"McCaw , the largest provider of cellular telephone service in the U.S. , already owns about 9.4 % of LIN 's stock .","mccaw , the largest provider of cellular telephone service in the u.s. , already owns about 9.4 % of lin 's stock .",23,"NNP , DT JJS NN IN JJ NN NN IN DT NNP , RB VBZ IN CD NN IN NNP POS NN .","McCaw , the largest provider of cellular telephone service in the U.S. , already own about 9.4 % of LIN 's stock .","mccaw , the largest provider of cellular telephone service in the u.s. , already own about 9.4 % of lin 's stock .",23,23,0,0.0,1.0,3.0,3.0
APW19980306.1001,3,"At least one of the sensitive sites was a barracks of the elite Republican Guard , a well-placed source told The Associated Press .","at least one of the sensitive sites was a barracks of the elite republican guard , a well-placed source told the associated press .",24,"IN JJS CD IN DT JJ NNS VBD DT NNS IN DT NN NNP NNP , DT JJ NN VBD DT NNP NNP .","at least one of the sensitive site be a barracks of the elite Republican Guard , a well-placed source tell the Associated Press .","at least one of the sensitive site be a barracks of the elite republican guard , a well-placed source tell the associated press .",24,24,0,0.0,2.0,3.0,3.0
wsj_0533,8,Both offers are conditional on regulatory approvals and enough shares being tendered to give the bidders a majority of Connaught 's shares outstanding .,both offers are conditional on regulatory approvals and enough shares being tendered to give the bidders a majority of connaught 's shares outstanding .,24,DT NNS VBP JJ IN JJ NNS CC JJ NNS VBG VBN TO VB DT NNS DT NN IN NNP POS NNS JJ .,both offer be conditional on regulatory approval and enough share be tender to give the bidder a majority of Connaught 's share outstanding .,both offer be conditional on regulatory approval and enough share be tender to give the bidder a majority of connaught 's share outstanding .,24,24,0,0.0,4.0,7.0,8.0
VOA19980331.1700.1533,1,"Under the new guidelines , donor organs will be made available to the sickest people first , wherever they live in the country .","under the new guidelines , donor organs will be made available to the sickest people first , wherever they live in the country .",24,"IN DT JJ NNS , NN NNS MD VB VBN JJ TO DT JJS NNS RB , WRB PRP VBP IN DT NN .","under the new guideline , donor organ will be make available to the sickest people first , wherever they live in the country .","under the new guideline , donor organ will be make available to the sickest people first , wherever they live in the country .",24,24,0,0.0,3.0,7.0,7.0
WSJ900813-0157,37,"Two Middle East terrorists with records of successful attacks against Western targets , Abu Nidal and Abu Abbas , have ties to Baghdad .","two middle east terrorists with records of successful attacks against western targets , abu nidal and abu abbas , have ties to baghdad .",24,"CD NNP NNP NNS IN NNS IN JJ NNS IN JJ NNS , NNP NNP CC NNP NNP , VBP NNS TO NNP .","two Middle East terrorist with record of successful attack against western target , Abu Nidal and Abu Abbas , have tie to Baghdad .","two middle east terrorist with record of successful attack against western target , abu nidal and abu abbas , have tie to baghdad .",24,24,0,0.0,1.0,3.0,4.0
wsj_1013,24,"Its ratio of tangible equity to total assets as of Sept. 30 was 3.6 % , and total equity was $ 457.9 million .","its ratio of tangible equity to total assets as of sept. 30 was 3.6 % , and total equity was $ 457.9 million .",24,"PRP$ NN IN JJ NN TO JJ NNS IN IN NNP CD VBD CD NN , CC JJ NN VBD $ CD CD .","its ratio of tangible equity to total asset as of Sept. 30 be 3.6 % , and total equity be $ 457.9 million .","its ratio of tangible equity to total asset as of sept. 30 be 3.6 % , and total equity be $ 457.9 million .",24,24,0,1.0,2.0,2.0,2.0
VOA19980305.1800.2603,6,"An Afghan refugee in Switzerland , Homira Atimadi , is a senior official of a group called the International Working Group on Afghan Women .","an afghan refugee in switzerland , homira atimadi , is a senior official of a group called the international working group on afghan women .",25,"DT NNP NN IN NNP , NNP NNP , VBZ DT JJ NN IN DT NN VBD DT NNP NNP NNP IN NNP NNP .","a Afghan refugee in Switzerland , Homira Atimadi , be a senior official of a group call the International Working Group on Afghan Women .","a afghan refugee in switzerland , homira atimadi , be a senior official of a group call the international working group on afghan women .",25,25,0,0.0,2.0,4.0,4.0
wsj_0612,1,"The debentures are convertible into common stock at $ 25 a share , representing a 24 % conversion premium over Thursday 's closing price .","the debentures are convertible into common stock at $ 25 a share , representing a 24 % conversion premium over thursday 's closing price .",25,"DT NNS VBP JJ IN JJ NN IN $ CD DT NN , VBG DT CD NN NN NN IN NNP POS NN NN .","the debenture be convertible into common stock at $ 25 a share , represent a 24 % conversion premium over Thursday 's closing price .","the debenture be convertible into common stock at $ 25 a share , represent a 24 % conversion premium over thursday 's closing price .",25,25,0,1.0,2.0,6.0,6.0
wsj_1013,7,The results include a $ 130.2 million write-down of the securities in the high-yield portfolio to the lower of their cost or market value .,the results include a $ 130.2 million write-down of the securities in the high-yield portfolio to the lower of their cost or market value .,25,DT NNS VBP DT $ CD CD NN IN DT NNS IN DT JJ NN TO DT JJR IN PRP$ NN CC NN NN .,the result include a $ 130.2 million write-down of the security in the high-yield portfolio to the lower of they cost or market value .,the result include a $ 130.2 million write-down of the security in the high-yield portfolio to the lower of they cost or market value .,25,25,0,0.0,1.0,6.0,7.0
wsj_1006,10,"The three units are a nationwide pharmaceutical and health-products distributor , a small sporting-goods chain , and a combination catalog showroom and toy-store chain .","the three units are a nationwide pharmaceutical and health-products distributor , a small sporting-goods chain , and a combination catalog showroom and toy-store chain .",25,"DT CD NNS VBP DT JJ JJ CC NNS NN , DT JJ NNS NN , CC DT NN NN NN CC NN NN .","the three unit be a nationwide pharmaceutical and health-product distributor , a small sporting-goods chain , and a combination catalog showroom and toy-store chain .","the three unit be a nationwide pharmaceutical and health-product distributor , a small sporting-goods chain , and a combination catalog showroom and toy-store chain .",25,25,0,0.0,1.0,1.0,1.0
wsj_0768,15,"Mutual funds are the among the largest holders of junk , accounting for more than a quarter of the entire high-yield , high-risk market .","mutual funds are the among the largest holders of junk , accounting for more than a quarter of the entire high-yield , high-risk market .",25,"JJ NNS VBP DT IN DT JJS NNS IN NN , VBG IN JJR IN DT NN IN DT JJ JJ , JJ NN .","mutual fund be the among the largest holder of junk , account for more than a quarter of the entire high-yield , high-risk market .","mutual fund be the among the largest holder of junk , account for more than a quarter of the entire high-yield , high-risk market .",25,25,0,0.0,2.0,5.0,5.0
wsj_0745,27,"In the end , Sir John -- rather than the government or Jaguar shareholders -- may hold the key that unlocks the golden share .","in the end , sir john -- rather than the government or jaguar shareholders -- may hold the key that unlocks the golden share .",25,"IN DT NN , NNP NNP : RB IN DT NN CC NNP NNS : MD VB DT NN WDT VBZ DT JJ NN .","in the end , Sir John -- rather than the government or Jaguar shareholder -- may hold the key that unlock the golden share .","in the end , sir john -- rather than the government or jaguar shareholder -- may hold the key that unlock the golden share .",25,25,0,0.0,2.0,3.0,3.0
wsj_0152,6,"Dow Jones publishes The Wall Street Journal , Barron 's magazine , and community newspapers and operates financial news services and computer data bases .","dow jones publishes the wall street journal , barron 's magazine , and community newspapers and operates financial news services and computer data bases .",25,"NNP NNP VBZ NNP NNP NNP NNP , NNP POS NN , CC NN NNS CC VBZ JJ NN NNS CC NN NNS NNS .","Dow Jones publish The Wall Street Journal , Barron 's magazine , and community newspaper and operate financial news service and computer datum basis .","dow jones publish the wall street journal , barron 's magazine , and community newspaper and operate financial news service and computer datum basis .",25,25,0,0.0,2.0,1.0,3.0
wsj_0585,31,"The OTC stocks in the SampP 500 include Nasdaq 's biggest , such as Apple Computer , MCI Communications , Tele-Communications and Liz Claiborne .","the otc stocks in the sampp 500 include nasdaq 's biggest , such as apple computer , mci communications , tele-communications and liz claiborne .",25,"DT NNP NNS IN DT NN CD VBP NNP POS JJS , JJ IN NNP NNP , NNP NNPS , NNP CC NNP NNP .","the OTC stock in the sampp 500 include Nasdaq 's biggest , such as Apple Computer , MCI Communications , Tele-Communications and Liz Claiborne .","the otc stock in the sampp 500 include nasdaq 's biggest , such as apple computer , mci communications , tele-communications and liz claiborne .",25,25,0,0.0,1.0,2.0,2.0
wsj_0950,23,"Revenue from non-GM accounts was 45 % of EDS 's total business in the latest nine months , compared with 40 % a year earlier .","revenue from non-gm accounts was 45 % of eds 's total business in the latest nine months , compared with 40 % a year earlier .",26,"NN IN JJ NNS VBD CD NN IN NNP POS JJ NN IN DT JJS CD NNS , VBN IN CD NN DT NN RBR .","revenue from non-gm account be 45 % of EDS 's total business in the latest nine month , compare with 40 % a year earlier .","revenue from non-gm account be 45 % of eds 's total business in the latest nine month , compare with 40 % a year earlier .",26,26,0,2.0,2.0,5.0,5.0
ABC19980120.1830.0957,21,"At the end of the broadcast this evening , one more trip around Havana to see what it 's been like since the last time .","at the end of the broadcast this evening , one more trip around havana to see what it 's been like since the last time .",26,"IN DT NN IN DT NN DT NN , CD JJR NN RB NNP TO VB WP PRP VBZ VBN IN IN DT JJ NN .","at the end of the broadcast this evening , one more trip around Havana to see what it be be like since the last time .","at the end of the broadcast this evening , one more trip around havana to see what it be be like since the last time .",26,26,0,1.0,3.0,7.0,7.0
NYT19980907.0112,13,"Still , the televised images of the charred hulks of the American Embassy buildings will likely haunt the travel industry in East Africa for years .","still , the televised images of the charred hulks of the american embassy buildings will likely haunt the travel industry in east africa for years .",26,"RB , DT VBN NNS IN DT VBN NNS IN DT NNP NNP NNS MD RB VB DT NN NN IN NNP NNP IN NNS .","still , the televise image of the char hulk of the American Embassy building will likely haunt the travel industry in East Africa for year .","still , the televise image of the char hulk of the american embassy building will likely haunt the travel industry in east africa for year .",26,26,0,0.0,3.0,4.0,4.0
wsj_0585,26,`` It 's harder to sell stocks when the sell programs come in because some market makers do n't want to -LCB- take the orders -RCB- .,`` it 's harder to sell stocks when the sell programs come in because some market makers do n't want to -lcb- take the orders -rcb- .,27,`` PRP VBZ JJR TO VB NNS WRB DT NN NNS VBP IN IN DT NN NNS VBP RB VB TO -LRB- VB DT NNS -RRB- .,`` it be harder to sell stock when the sell program come in because some market maker do not want to -lcb- take the order -rcb- .,`` it be harder to sell stock when the sell program come in because some market maker do not want to -lcb- take the order -rcb- .,27,27,0,0.0,6.0,10.0,10.0
wsj_0981,11,"The resort will include the MGM Grand Hotel , a multi-spired , castle-like facility that will include 5,000 rooms and 85,000 square feet of casino space .","the resort will include the mgm grand hotel , a multi-spired , castle-like facility that will include 5,000 rooms and 85,000 square feet of casino space .",27,"DT NN MD VB DT NNP NNP NNP , DT JJ , JJ NN WDT MD VB CD NNS CC CD JJ NNS IN NN NN .","the resort will include the MGM Grand Hotel , a multi-spired , castle-like facility that will include 5,000 room and 85,000 square foot of casino space .","the resort will include the mgm grand hotel , a multi-spired , castle-like facility that will include 5,000 room and 85,000 square foot of casino space .",27,27,0,0.0,2.0,4.0,4.0
wsj_0583,29,"Such risk taking is an everyday matter for the brash Mr. Nadir , who is 25 % owner of Polly Peck as well as its chairman .","such risk taking is an everyday matter for the brash mr. nadir , who is 25 % owner of polly peck as well as its chairman .",27,"JJ NN VBG VBZ DT JJ NN IN DT JJ NNP NNP , WP VBZ CD NN NN IN NNP NNP RB RB IN PRP$ NN .","such risk take be a everyday matter for the brash Mr. Nadir , who be 25 % owner of Polly Peck as well as its chairman .","such risk take be a everyday matter for the brash mr. nadir , who be 25 % owner of polly peck as well as its chairman .",27,27,0,0.0,3.0,5.0,5.0
wsj_0786,2,IMA is a group that includes First Boston Corp. and the Pritzker family of Chicago through the leveraged buy-out fund Harry Gray Melvyn Klein amp Partners .,ima is a group that includes first boston corp. and the pritzker family of chicago through the leveraged buy-out fund harry gray melvyn klein amp partners .,27,NNP VBZ DT NN WDT VBZ NNP NNP NNP CC DT NNP NN IN NNP IN DT JJ NN NN NNP NNP NNP NNP NNP NNPS .,IMA be a group that include First Boston Corp. and the Pritzker family of Chicago through the leveraged buy-out fund Harry Gray Melvyn Klein amp Partners .,ima be a group that include first boston corp. and the pritzker family of chicago through the leveraged buy-out fund harry gray melvyn klein amp partners .,27,27,0,0.0,2.0,3.0,3.0
wsj_0583,9,"But by all accounts foreign companies have bought only a relative handful of Japanese companies this year , while Japanese companies have acquired hundreds of foreign companies .","but by all accounts foreign companies have bought only a relative handful of japanese companies this year , while japanese companies have acquired hundreds of foreign companies .",28,"CC IN DT NNS JJ NNS VBP VBN RB DT JJ NN IN JJ NNS DT NN , IN JJ NNS VBP VBN NNS IN JJ NNS .","but by all account foreign company have buy only a relative handful of japanese company this year , while japanese company have acquire hundred of foreign company .","but by all account foreign company have buy only a relative handful of japanese company this year , while japanese company have acquire hundred of foreign company .",28,28,0,1.0,4.0,4.0,4.0
wsj_0760,9,"For the nine months , Norton had net of $ 81.2 million , or $ 3.87 a share , and a tax credit of $ 4.4 million .","for the nine months , norton had net of $ 81.2 million , or $ 3.87 a share , and a tax credit of $ 4.4 million .",28,"IN DT CD NNS , NNP VBD NN IN $ CD CD , CC $ CD DT NN , CC DT NN NN IN $ CD CD .","for the nine month , Norton have net of $ 81.2 million , or $ 3.87 a share , and a tax credit of $ 4.4 million .","for the nine month , norton have net of $ 81.2 million , or $ 3.87 a share , and a tax credit of $ 4.4 million .",28,28,0,1.0,1.0,3.0,3.0
wsj_0786,16,"Other new board members include John S. Harrison and Mark A. Adley of First Boston , James F. Lyons , William S. Goldberg and Harold S. Handelsman .","other new board members include john s. harrison and mark a. adley of first boston , james f. lyons , william s. goldberg and harold s. handelsman .",28,"JJ JJ NN NNS VBP NNP NNP NNP CC NNP NNP NNP IN NNP NNP , NNP NNP NNP , NNP NNP NNP CC NNP NNP NNP .","other new board member include John S. Harrison and Mark A. Adley of First Boston , James F. Lyons , William S. Goldberg and Harold S. Handelsman .","other new board member include john s. harrison and mark a. adley of first boston , james f. lyons , william s. goldberg and harold s. handelsman .",28,28,0,0.0,1.0,1.0,1.0
wsj_0340,4,"The Credit Lyonnais purchase , for 33,000 regular common shares and 10,000 newly created shares , is valued at about slightly more than 80 million French francs .","the credit lyonnais purchase , for 33,000 regular common shares and 10,000 newly created shares , is valued at about slightly more than 80 million french francs .",28,"DT NNP NNP NN , IN CD JJ JJ NNS CC CD RB VBN NNS , VBZ VBN IN IN RB JJR IN CD CD JJ NNS .","the Credit Lyonnais purchase , for 33,000 regular common share and 10,000 newly create share , be value at about slightly more than 80 million french franc .","the credit lyonnais purchase , for 33,000 regular common share and 10,000 newly create share , be value at about slightly more than 80 million french franc .",28,28,0,0.0,3.0,6.0,6.0
wsj_0583,20,"But even a Japanese company that looks like a dog may turn out to be a good investment for a foreign concern , some management consultants maintain .","but even a japanese company that looks like a dog may turn out to be a good investment for a foreign concern , some management consultants maintain .",28,"CC RB DT JJ NN WDT VBZ IN DT NN MD VB RP TO VB DT JJ NN IN DT JJ NN , DT NN NNS VBP .","but even a japanese company that look like a dog may turn out to be a good investment for a foreign concern , some management consultant maintain .","but even a japanese company that look like a dog may turn out to be a good investment for a foreign concern , some management consultant maintain .",28,28,0,0.0,4.0,7.0,9.0
PRI19980303.2000.2550,30,"For an indication of the problems that could face Muslims as they integrate into American life , one need look no farther than Loudon county , Virginia .","for an indication of the problems that could face muslims as they integrate into american life , one need look no farther than loudon county , virginia .",28,"IN DT NN IN DT NNS WDT MD VB NNPS IN PRP VBP IN JJ NN , CD NN NN DT RBR IN NNP NN , NNP .","for a indication of the problem that could face Muslims as they integrate into american life , one need look no farther than Loudon county , Virginia .","for a indication of the problem that could face muslims as they integrate into american life , one need look no farther than loudon county , virginia .",28,28,0,0.0,2.0,4.0,4.0
wsj_0760,11,"Norton had operating profit of $ 76.8 million , or $ 3.66 a share , up 11 % from $ 69.5 million , or $ 3.31 a share .","norton had operating profit of $ 76.8 million , or $ 3.66 a share , up 11 % from $ 69.5 million , or $ 3.31 a share .",29,"NNP VBD NN NN IN $ CD CD , CC $ CD DT NN , RB CD NN IN $ CD CD , CC $ CD DT NN .","Norton have operating profit of $ 76.8 million , or $ 3.66 a share , up 11 % from $ 69.5 million , or $ 3.31 a share .","norton have operating profit of $ 76.8 million , or $ 3.66 a share , up 11 % from $ 69.5 million , or $ 3.31 a share .",29,29,0,0.0,1.0,4.0,4.0
wsj_0760,10,"In the year-earlier period , the company had net of $ 77.2 million , or $ 3.68 a share , and a tax credit of $ 7.7 million .","in the year-earlier period , the company had net of $ 77.2 million , or $ 3.68 a share , and a tax credit of $ 7.7 million .",29,"IN DT JJ NN , DT NN VBD NN IN $ CD CD , CC $ CD DT NN , CC DT NN NN IN $ CD CD .","in the year-earlier period , the company have net of $ 77.2 million , or $ 3.68 a share , and a tax credit of $ 7.7 million .","in the year-earlier period , the company have net of $ 77.2 million , or $ 3.68 a share , and a tax credit of $ 7.7 million .",29,29,0,1.0,1.0,3.0,4.0
WSJ900813-0157,51,The unpredictability of Iraq 's leader is a principal reason the U.S. is going to such great lengths to build a mammoth force in and around Saudi Arabia .,the unpredictability of iraq 's leader is a principal reason the u.s. is going to such great lengths to build a mammoth force in and around saudi arabia .,29,DT NN IN NNP POS NN VBZ DT JJ NN DT NNP VBZ VBG TO JJ JJ NNS TO VB DT JJ NN IN CC IN NNP NNP .,the unpredictability of Iraq 's leader be a principal reason the U.S. be go to such great length to build a mammoth force in and around Saudi Arabia .,the unpredictability of iraq 's leader be a principal reason the u.s. be go to such great length to build a mammoth force in and around saudi arabia .,29,29,0,0.0,4.0,6.0,7.0
PRI19980303.2000.2550,19,The Saudi Arabian government has an atrocious record on human rights and is known to be one of the worst offending countries when it comes to religious persecution .,the saudi arabian government has an atrocious record on human rights and is known to be one of the worst offending countries when it comes to religious persecution .,29,DT NNP NNP NN VBZ DT JJ NN IN JJ NNS CC VBZ VBN TO VB CD IN DT JJS VBG NNS WRB PRP VBZ TO JJ NN .,the Saudi Arabian government have a atrocious record on human rights and be know to be one of the worst offend country when it come to religious persecution .,the saudi arabian government have a atrocious record on human rights and be know to be one of the worst offend country when it come to religious persecution .,29,29,0,0.0,6.0,7.0,8.0
PRI19980303.2000.2550,5,"Inside the Islamic Saudi academy in Mount Vernon , Virginia , many of the girls wear head scarves and some of the neatly dressed children are in uniforms .","inside the islamic saudi academy in mount vernon , virginia , many of the girls wear head scarves and some of the neatly dressed children are in uniforms .",29,"IN DT JJ JJ NN IN NNP NNP , NNP , JJ IN DT NNS VB NN NNS CC DT IN DT RB VBN NNS VBP IN NNS .","inside the islamic saudi academy in Mount Vernon , Virginia , many of the girl wear head scarf and some of the neatly dress child be in uniform .","inside the islamic saudi academy in mount vernon , virginia , many of the girl wear head scarf and some of the neatly dress child be in uniform .",29,29,0,0.0,3.0,4.0,5.0
wsj_0810,26,"The Paribas offer values Navigation Mixte at about 23 billion francs , depending on how many of Navigation Mixte 's warrants are converted into shares during the takeover battle .","the paribas offer values navigation mixte at about 23 billion francs , depending on how many of navigation mixte 's warrants are converted into shares during the takeover battle .",30,"DT NNP NN VBZ NNP NNP IN IN CD CD NNS , VBG IN WRB JJ IN NNP NNP POS NNS VBP VBN IN NNS IN DT NN NN .","the Paribas offer value Navigation Mixte at about 23 billion franc , depend on how many of Navigation Mixte 's warrant be convert into share during the takeover battle .","the paribas offer value navigation mixte at about 23 billion franc , depend on how many of navigation mixte 's warrant be convert into share during the takeover battle .",30,30,0,0.0,4.0,7.0,8.0
wsj_0768,22,"The fund , with a cash cushion of more than 10 % , has '' met all the redemptions without having to sell one thing , '' Mr. Litvack says .","the fund , with a cash cushion of more than 10 % , has '' met all the redemptions without having to sell one thing , '' mr. litvack says .",31,"DT NN , IN DT NN NN IN JJR IN CD NN , VBZ '' VBD PDT DT NNS IN VBG TO VB CD NN , '' NNP NNP VBZ .","the fund , with a cash cushion of more than 10 % , have '' meet all the redemption without have to sell one thing , '' Mr. Litvack say .","the fund , with a cash cushion of more than 10 % , have '' meet all the redemption without have to sell one thing , '' mr. litvack say .",31,31,0,0.0,5.0,5.0,6.0
NYT20000414.0296,4,"While her brother is the personification of evil in this neighborhood where Cuban flags fly from beatup Buicks , Juanita Castro is a beloved and respected member of this community .","while her brother is the personification of evil in this neighborhood where cuban flags fly from beatup buicks , juanita castro is a beloved and respected member of this community .",31,"IN PRP$ NN VBZ DT NN IN NN IN DT NN WRB JJ NNS VBP IN NN NNS , NNP NNP VBZ DT JJ CC JJ NN IN DT NN .","while she brother be the personification of evil in this neighborhood where cuban flag fly from beatup buick , Juanita Castro be a beloved and respected member of this community .","while she brother be the personification of evil in this neighborhood where cuban flag fly from beatup buick , juanita castro be a beloved and respected member of this community .",31,31,0,0.0,3.0,4.0,4.0
wsj_0781,35,"Unveiled last April , the chip crams 1.2 million transistors on a sliver of silicon , more than four times as many as on Intel 's earlier model , 80386 .","unveiled last april , the chip crams 1.2 million transistors on a sliver of silicon , more than four times as many as on intel 's earlier model , 80386 .",31,"VBN JJ NNP , DT NN VBZ CD CD NNS IN DT NN IN NN , JJR IN CD NNS IN JJ IN IN NNP POS JJR NN , CD .","unveil last April , the chip cram 1.2 million transistor on a sliver of silicon , more than four time as many as on Intel 's earlier model , 80386 .","unveil last april , the chip cram 1.2 million transistor on a sliver of silicon , more than four time as many as on intel 's earlier model , 80386 .",31,31,0,1.0,2.0,3.0,3.0
wsj_0674,9,"Among other things , Innopac is involved in recycling polystyrene foam products that are often used by fast food chains , such as McDonald 's Corp. , for food packaging .","among other things , innopac is involved in recycling polystyrene foam products that are often used by fast food chains , such as mcdonald 's corp. , for food packaging .",31,"IN JJ NNS , NNP VBZ VBN IN VBG NN NN NNS WDT VBP RB VBN IN JJ NN NNS , JJ IN NNP POS NNP , IN NN NN .","among other thing , Innopac be involve in recycle polystyrene foam product that be often use by fast food chain , such as McDonald 's Corp. , for food packaging .","among other thing , innopac be involve in recycle polystyrene foam product that be often use by fast food chain , such as mcdonald 's corp. , for food packaging .",31,31,0,0.0,5.0,7.0,7.0
