Doc Id,Sentence Id,Sentence,Lowercase Sentence,#Tokens,Stanford POS Tag,Stanford Lemma,Stanford Lower Lemma,#POS Tags,#Lemmas,#Events,#Time Expressions,All Runs Times
WSJ_20130322_159,9,"He said he discussed the issue with Mr. Netanyahu during his visit to Israel this week , and that they agreed the timing was good for a discussion with the Turkish leader .","he said he discussed the issue with mr. netanyahu during his visit to israel this week , and that they agreed the timing was good for a discussion with the turkish leader .",33,"PRP VBD PRP VBD DT NN IN NNP NNP IN PRP$ NN TO NNP DT NN , CC IN PRP VBD DT NN VBD JJ IN DT NN IN DT JJ NN .","he say he discuss the issue with Mr. Netanyahu during he visit to Israel this week , and that they agree the timing be good for a discussion with the turkish leader .","he say he discuss the issue with mr. netanyahu during he visit to israel this week , and that they agree the timing be good for a discussion with the turkish leader .",33,33,6,1,this week__77__86
WSJ_20130322_159,10,"The incident was a subject of talks between Mr. Netanyahu and President Barack Obama during the president 's trip to Israel this week , officials said .","the incident was a subject of talks between mr. netanyahu and president barack obama during the president 's trip to israel this week , officials said .",27,"DT NN VBD DT NN IN NNS IN NNP NNP CC NNP NNP NNP IN DT NN POS NN TO NNP DT NN , NNS VBD .","the incident be a subject of talk between Mr. Netanyahu and President Barack Obama during the president 's trip to Israel this week , official say .","the incident be a subject of talk between mr. netanyahu and president barack obama during the president 's trip to israel this week , official say .",27,27,4,1,this week__124__133
bbc_20130322_1353,0,Israel 's prime minister has apologised to Turkey for `` any errors that could have led to loss of life '' during the 2010 commando raid on an aid flotilla that tried to breach the Gaza blockade .,israel 's prime minister has apologised to turkey for `` any errors that could have led to loss of life '' during the 2010 commando raid on an aid flotilla that tried to breach the gaza blockade .,38,NNP POS JJ NN VBZ VBN TO NNP IN `` DT NNS WDT MD VB VBN TO NN IN NN '' IN DT CD NN NN IN DT NN NN WDT VBD TO VB DT NNP NN .,Israel 's prime minister have apologise to Turkey for `` any error that could have lead to loss of life '' during the 2010 commando raid on a aid flotilla that try to breach the Gaza blockade .,israel 's prime minister have apologise to turkey for `` any error that could have lead to loss of life '' during the 2010 commando raid on a aid flotilla that try to breach the gaza blockade .,38,38,8,0,2010__118__122
bbc_20130322_1353,1,Benjamin Netanyahu also agreed with his Turkish counterpart Recep Tayyip Erdogan to compensate the families of the nine activists who were killed .,benjamin netanyahu also agreed with his turkish counterpart recep tayyip erdogan to compensate the families of the nine activists who were killed .,23,NNP NNP RB VBD IN PRP$ JJ NN NNP NNP NNP TO VB DT NNS IN DT CD NNS WP VBD VBN .,Benjamin Netanyahu also agree with he turkish counterpart Recep Tayyip Erdogan to compensate the family of the nine activist who be kill .,benjamin netanyahu also agree with he turkish counterpart recep tayyip erdogan to compensate the family of the nine activist who be kill .,23,23,3,0,
bbc_20130322_1353,2,Mr Netanyahu had previously only expressed regret for the deaths .,mr netanyahu had previously only expressed regret for the deaths .,11,NNP NNP VBD RB RB VBD NN IN DT NNS .,Mr Netanyahu have previously only express regret for the death .,mr netanyahu have previously only express regret for the death .,11,11,2,0,previously__17__27
bbc_20130322_1353,3,The deal was brokered by US President Barack Obama during a visit to Israel .,the deal was brokered by us president barack obama during a visit to israel .,15,DT NN VBD VBN IN NNP NNP NNP NNP IN DT NN TO NNP .,the deal be broker by US President Barack Obama during a visit to Israel .,the deal be broker by us president barack obama during a visit to israel .,15,15,3,0,
bbc_20130322_1353,4,"Mr Erdogan 's office said he had accepted the apology , `` in the name of the Turkish people '' .","mr erdogan 's office said he had accepted the apology , `` in the name of the turkish people '' .",21,"NNP NNP POS NN VBD PRP VBD VBN DT NN , `` IN DT NN IN DT JJ NNS '' .","Mr Erdogan 's office say he have accept the apology , `` in the name of the turkish people '' .","mr erdogan 's office say he have accept the apology , `` in the name of the turkish people '' .",21,21,3,0,
bbc_20130322_1353,5,"In the past , he has always given two conditions for restoring bilateral relations with Israel - an apology and compensation for victims ' families .","in the past , he has always given two conditions for restoring bilateral relations with israel - an apology and compensation for victims ' families .",26,"IN DT NN , PRP VBZ RB VBN CD NNS IN VBG JJ NNS IN NNP : DT NN CC NN IN NNS POS NNS .","in the past , he have always give two condition for restore bilateral relation with Israel - a apology and compensation for victim ' family .","in the past , he have always give two condition for restore bilateral relation with israel - a apology and compensation for victim ' family .",26,26,2,1,the past__3__11
bbc_20130322_1353,6,"Nine people were killed on board the Turkish aid ship , Mavi Marmara , when it was boarded by Israeli commandos while trying to transport aid supplies to Gaza in May 2010 in spite of an Israeli naval blockade .","nine people were killed on board the turkish aid ship , mavi marmara , when it was boarded by israeli commandos while trying to transport aid supplies to gaza in may 2010 in spite of an israeli naval blockade .",40,"CD NNS VBD VBN IN NN DT JJ NN NN , NNP NNP , WRB PRP VBD VBN IN JJ NNS IN VBG TO VB NN NNS TO NNP IN NNP CD IN NN IN DT JJ JJ NN .","nine people be kill on board the turkish aid ship , Mavi Marmara , when it be board by israeli commando while try to transport aid supplies to Gaza in May 2010 in spite of a israeli naval blockade .","nine people be kill on board the turkish aid ship , mavi marmara , when it be board by israeli commando while try to transport aid supplies to gaza in may 2010 in spite of a israeli naval blockade .",40,40,4,1,May 2010__162__170
bbc_20130322_1353,7,"The Israeli government admitted mistakes were made in intelligence-gathering and planning , but insisted its commandos used lethal force because activists had attacked them .","the israeli government admitted mistakes were made in intelligence-gathering and planning , but insisted its commandos used lethal force because activists had attacked them .",25,"DT JJ NN VBD NNS VBD VBN IN NN CC NN , CC VBD PRP$ NNS VBN JJ NN IN NNS VBD VBN PRP .","the israeli government admit mistake be make in intelligence-gathering and planning , but insist its commando use lethal force because activist have attack they .","the israeli government admit mistake be make in intelligence-gathering and planning , but insist its commando use lethal force because activist have attack they .",25,25,7,0,
bbc_20130322_1353,8,"The activists said the troops had opened fire as soon as they boarded the vessel , which was in international waters at the time .","the activists said the troops had opened fire as soon as they boarded the vessel , which was in international waters at the time .",25,"DT NNS VBD DT NNS VBD VBN NN RB RB IN PRP VBD DT NN , WDT VBD IN JJ NNS IN DT NN .","the activist say the troops have open fire as soon as they board the vessel , which be in international water at the time .","the activist say the troops have open fire as soon as they board the vessel , which be in international water at the time .",25,25,4,1,at the time__117__128
bbc_20130322_1353,9,The incident provoked an international outcry and led to a major deterioration in relations between Turkey and Israel .,the incident provoked an international outcry and led to a major deterioration in relations between turkey and israel .,19,DT NN VBD DT JJ NN CC VBD TO DT JJ NN IN NNS IN NNP CC NNP .,the incident provoke a international outcry and lead to a major deterioration in relation between Turkey and Israel .,the incident provoke a international outcry and lead to a major deterioration in relation between turkey and israel .,19,19,5,0,
bbc_20130322_1353,10,"Before departing for Jordan on Friday afternoon , Mr Obama revealed that Mr Netanyahu and Mr Erdogan had just spoken by telephone .","before departing for jordan on friday afternoon , mr obama revealed that mr netanyahu and mr erdogan had just spoken by telephone .",23,"IN VBG IN NNP IN NNP NN , NNP NNP VBD IN NNP NNP CC NNP NNP VBD RB VBN IN NN .","before depart for Jordan on Friday afternoon , Mr Obama reveal that Mr Netanyahu and Mr Erdogan have just speak by telephone .","before depart for jordan on friday afternoon , mr obama reveal that mr netanyahu and mr erdogan have just speak by telephone .",23,23,3,1,Friday afternoon__31__47
CNN_20130321_821,0,"Barack Obama would make a great stand-up comic , not because he 's the funniest president ever but because he uses jokes the same way many of us comedians do : as a weapon .","barack obama would make a great stand-up comic , not because he 's the funniest president ever but because he uses jokes the same way many of us comedians do : as a weapon .",35,"NNP NNP MD VB DT JJ JJ JJ , RB IN PRP VBZ DT JJS NN RB CC IN PRP VBZ NNS DT JJ NN JJ IN PRP NNS VBP : IN DT NN .","Barack Obama would make a great stand-up comic , not because he be the funniest president ever but because he use joke the same way many of we comedian do : as a weapon .","barack obama would make a great stand-up comic , not because he be the funniest president ever but because he use joke the same way many of we comedian do : as a weapon .",35,35,1,0,
CNN_20130321_821,1,"Traditionally , the -LRB- intentionally -RRB- funny lines by our presidents have had one thing in common : They were self-deprecating .","traditionally , the -lrb- intentionally -rrb- funny lines by our presidents have had one thing in common : they were self-deprecating .",22,"RB , DT -LRB- RB -RRB- JJ NNS IN PRP$ NNS VBP VBN CD NN IN JJ : PRP VBD JJ .","traditionally , the -lrb- intentionally -rrb- funny line by we president have have one thing in common : they be self-deprecating .","traditionally , the -lrb- intentionally -rrb- funny line by we president have have one thing in common : they be self-deprecating .",22,22,1,0,
CNN_20130321_821,2,"Sure , some presidents have used jokes to take jabs at their opponents , but not to the extent of Obama .","sure , some presidents have used jokes to take jabs at their opponents , but not to the extent of obama .",22,"JJ , DT NNS VBP VBN NNS TO VB NNS IN PRP$ NNS , CC RB TO DT NN IN NNP .","sure , some president have use joke to take jab at they opponent , but not to the extent of Obama .","sure , some president have use joke to take jab at they opponent , but not to the extent of obama .",22,22,1,0,
CNN_20130321_821,3,"During his tenure , he has increasingly unleashed biting comedic barbs against his critics and political adversaries .","during his tenure , he has increasingly unleashed biting comedic barbs against his critics and political adversaries .",18,"IN PRP$ NN , PRP VBZ RB VBN VBG JJ NNS IN PRP$ NNS CC JJ NNS .","during he tenure , he have increasingly unleash bite comedic barb against he critic and political adversary .","during he tenure , he have increasingly unleash bite comedic barb against he critic and political adversary .",18,18,1,1,tenure__11__17
CNN_20130321_821,4,These jokes are intended to do more than simply entertain you .,these jokes are intended to do more than simply entertain you .,12,DT NNS VBP VBN TO VB JJR IN RB VB PRP .,these joke be intend to do more than simply entertain you .,these joke be intend to do more than simply entertain you .,12,12,1,0,
CNN_20130321_821,5,They have an agenda .,they have an agenda .,5,PRP VBP DT NN .,they have a agenda .,they have a agenda .,5,5,0,0,
CNN_20130321_821,6,Obama 's humor is often delivered the way a comedian dealing with a heckler would do it .,obama 's humor is often delivered the way a comedian dealing with a heckler would do it .,18,NNP POS NN VBZ RB VBN DT NN DT NN VBG IN DT NN MD VB PRP .,Obama 's humor be often deliver the way a comedian deal with a heckler would do it .,obama 's humor be often deliver the way a comedian deal with a heckler would do it .,18,18,0,0,
CNN_20130321_821,7,He tries to undermine his opponents with it and get the crowd -- in this case the public -- on his side .,he tries to undermine his opponents with it and get the crowd -- in this case the public -- on his side .,23,PRP VBZ TO VB PRP$ NNS IN PRP CC VB DT NN : IN DT NN DT NN : IN PRP$ NN .,he try to undermine he opponent with it and get the crowd -- in this case the public -- on he side .,he try to undermine he opponent with it and get the crowd -- in this case the public -- on he side .,23,23,2,0,
CNN_20130321_821,8,"I can assure you that having a crowd laugh at your critic/heckler is not only effective in dominating them , it 's also very satisfying .","i can assure you that having a crowd laugh at your critic/heckler is not only effective in dominating them , it 's also very satisfying .",26,"PRP MD VB PRP IN VBG DT NN NN IN PRP$ NN VBZ RB RB JJ IN VBG PRP , PRP VBZ RB RB JJ .","I can assure you that have a crowd laugh at you critic/heckler be not only effective in dominate they , it be also very satisfying .","i can assure you that have a crowd laugh at you critic/heckler be not only effective in dominate they , it be also very satisfying .",26,26,1,0,
bbc_20130322_1150,0,The last surviving member of the team which first conquered Everest in 1953 has died in a Derbyshire nursing home .,the last surviving member of the team which first conquered everest in 1953 has died in a derbyshire nursing home .,21,DT JJ VBG NN IN DT NN WDT RB VBD NNP IN CD VBZ VBN IN DT NNP NN NN .,the last survive member of the team which first conquer Everest in 1953 have die in a Derbyshire nursing home .,the last survive member of the team which first conquer everest in 1953 have die in a derbyshire nursing home .,21,21,2,1,1953__71__75
bbc_20130322_1150,1,"George Lowe , 89 , died in Ripley on Wednesday after a long-term illness , with his wife Mary by his side .","george lowe , 89 , died in ripley on wednesday after a long-term illness , with his wife mary by his side .",23,"NNP NNP , CD , VBD IN NNP IN NNP IN DT JJ NN , IN PRP$ NN NNP IN PRP$ NN .","George Lowe , 89 , die in Ripley on Wednesday after a long-term illness , with he wife Mary by he side .","george lowe , 89 , die in ripley on wednesday after a long-term illness , with he wife mary by he side .",23,23,2,1,Wednesday__37__46
bbc_20130322_1150,2,New Zealand-born Mr Lowe was part of the team that helped Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,new zealand-born mr lowe was part of the team that helped sir edmund hillary and tenzing norgay to the summit in 1953 .,23,NNP NNP NNP NNP VBD NN IN DT NN WDT VBD NNP NNP NNP CC NNP NNP TO DT NN IN CD .,New Zealand-born Mr Lowe be part of the team that help Sir Edmund Hillary and Tenzing Norgay to the summit in 1953 .,new zealand-born mr lowe be part of the team that help sir edmund hillary and tenzing norgay to the summit in 1953 .,23,23,1,1,1953__113__117###1953 .__113__119
bbc_20130322_1150,3,Family friend and historian Dr Huw Lewis-Jones paid tribute to a `` gentle soul and fine climber '' who shunned the limelight .,family friend and historian dr huw lewis-jones paid tribute to a `` gentle soul and fine climber '' who shunned the limelight .,23,NNP NN CC NN NNP NNP NNP VBD NN TO DT `` JJ NN CC JJ NN '' WP VBD DT NN .,Family friend and historian Dr Huw Lewis-Jones pay tribute to a `` gentle soul and fine climber '' who shun the limelight .,family friend and historian dr huw lewis-jones pay tribute to a `` gentle soul and fine climber '' who shun the limelight .,23,23,2,0,
bbc_20130322_1150,4,"Mr Lowe also took part in the trans-Antarctic expedition of 1957 - 58 , which made the first successful overland crossing of Antarctica via the South Pole .","mr lowe also took part in the trans-antarctic expedition of 1957 - 58 , which made the first successful overland crossing of antarctica via the south pole .",28,"NNP NNP RB VBD NN IN DT JJ NN IN CD : CD , WDT VBD DT JJ JJ NN VBG IN NNP IN DT NNP NNP .","Mr Lowe also take part in the trans-antarctic expedition of 1957 - 58 , which make the first successful overland cross of Antarctica via the South Pole .","mr lowe also take part in the trans-antarctic expedition of 1957 - 58 , which make the first successful overland cross of antarctica via the south pole .",28,28,4,2,1957 - 58__60__69###1957__60__64###58__67__69
bbc_20130322_1150,5,"He later made expeditions to Greenland , Greece and Ethiopia .","he later made expeditions to greenland , greece and ethiopia .",11,"PRP RB VBD NNS TO NNP , NNP CC NNP .","he later make expedition to Greenland , Greece and Ethiopia .","he later make expedition to greenland , greece and ethiopia .",11,11,2,0,
bbc_20130322_1150,6,"Speaking to the BBC in 1995 , Mr Lowe said of his Antarctic adventure : `` We estimated we could do it in 100 days , and we got across on the 99th day .","speaking to the bbc in 1995 , mr lowe said of his antarctic adventure : `` we estimated we could do it in 100 days , and we got across on the 99th day .",35,"VBG TO DT NNP IN CD , NNP NNP VBD IN PRP$ JJ NN : `` PRP VBD PRP MD VB PRP IN CD NNS , CC PRP VBD RP IN DT CD NN .","speak to the BBC in 1995 , Mr Lowe say of he antarctic adventure : `` we estimate we could do it in 100 day , and we get across on the 99th day .","speak to the bbc in 1995 , mr lowe say of he antarctic adventure : `` we estimate we could do it in 100 day , and we get across on the 99th day .",35,35,4,3,1995__23__27###100 days__106__114###the 99th day__138__150###day__147__150###99th day__142__150###100__106__109
bbc_20130322_1150,7,`` There was a great feeling of euphoria from everyone .,`` there was a great feeling of euphoria from everyone .,11,`` EX VBD DT JJ NN IN NN IN NN .,`` there be a great feeling of euphoria from everyone .,`` there be a great feeling of euphoria from everyone .,11,11,0,0,
bbc_20130322_1150,8,It had a multiplying effect .,it had a multiplying effect .,6,PRP VBD DT VBG NN .,it have a multiply effect .,it have a multiply effect .,6,6,1,0,
bbc_20130322_1150,9,"`` We were pleased that England and New Zealand knew about it , and we thought that 's where it would stop . ''","`` we were pleased that england and new zealand knew about it , and we thought that 's where it would stop . ''",24,"`` PRP VBD JJ IN NNP CC NNP NNP VBD IN PRP , CC PRP VBD DT VBZ WRB PRP MD VB . ''","`` we be pleased that England and New Zealand know about it , and we think that be where it would stop . ''","`` we be pleased that england and new zealand know about it , and we think that be where it would stop . ''",24,24,4,0,
bbc_20130322_1150,10,"He also talked about his `` second job '' as the group 's cameraman , and having to wear four pairs of gloves to work the clockwork camera .","he also talked about his `` second job '' as the group 's cameraman , and having to wear four pairs of gloves to work the clockwork camera .",29,"PRP RB VBD IN PRP$ `` JJ NN '' IN DT NN POS NN , CC VBG TO VB CD NNS IN NNS TO VB DT JJ NN .","he also talk about he `` second job '' as the group 's cameraman , and have to wear four pair of glove to work the clockwork camera .","he also talk about he `` second job '' as the group 's cameraman , and have to wear four pair of glove to work the clockwork camera .",29,29,3,0,
bbc_20130322_1150,11,"`` When there were dramas , there was a split problem .","`` when there were dramas , there was a split problem .",12,"`` WRB EX VBD NN , EX VBD DT NN NN .","`` when there be dramas , there be a split problem .","`` when there be dramas , there be a split problem .",12,12,0,0,
bbc_20130322_1150,12,Do you take part in the urgency - or do you record it ? '' he said .,do you take part in the urgency - or do you record it ? '' he said .,18,VB PRP VB NN IN DT NN : CC VB PRP VB PRP . '' PRP VBD .,do you take part in the urgency - or do you record it ? '' he say .,do you take part in the urgency - or do you record it ? '' he say .,18,18,1,0,
bbc_20130322_1150,13,"Dr Lewis-Jones , the former curator at the Scott Polar Research Institute at the University of Cambridge , who first met Mr Lowe in 2005 , called him a `` hero '' .","dr lewis-jones , the former curator at the scott polar research institute at the university of cambridge , who first met mr lowe in 2005 , called him a `` hero '' .",33,"NN NNS , DT JJ NN IN DT NNP NNP NNP NNP IN DT NNP IN NNP , WP RB VBD NNP NNP IN CD , VBD PRP DT `` NN '' .","dr lewis-jone , the former curator at the Scott Polar Research Institute at the University of Cambridge , who first meet Mr Lowe in 2005 , call he a `` hero '' .","dr lewis-jone , the former curator at the scott polar research institute at the university of cambridge , who first meet mr lowe in 2005 , call he a `` hero '' .",33,33,2,1,2005__132__136
bbc_20130322_1150,14,"`` I do n't often use that word but then it is not very often that you get to meet one , '' he said .","`` i do n't often use that word but then it is not very often that you get to meet one , '' he said .",26,"`` PRP VBP RB RB VBP IN NN CC RB PRP VBZ RB RB RB IN PRP VBP TO VB CD , '' PRP VBD .","`` I do not often use that word but then it be not very often that you get to meet one , '' he say .","`` i do not often use that word but then it be not very often that you get to meet one , '' he say .",26,26,1,0,2005__132__136###former__21__27
bbc_20130322_1150,15,"A book of memoirs and photographs from the climb by Mr Lowe , which he worked on with Dr Lewis-Jones , is due to be published in May .","a book of memoirs and photographs from the climb by mr lowe , which he worked on with dr lewis-jones , is due to be published in may .",29,"DT NN IN NNS CC NNS IN DT NN IN NNP NNP , WDT PRP VBD IN IN NN NNS , VBZ JJ TO VB VBN IN NNP .","a book of memoirs and photograph from the climb by Mr Lowe , which he work on with dr lewis-jone , be due to be publish in May .","a book of memoirs and photograph from the climb by mr lowe , which he work on with dr lewis-jone , be due to be publish in may .",29,29,3,1,May__129__132
bbc_20130322_1150,16,"He said : `` Lowe was a brilliant , kind fellow who never sought the limelight ... and 60 years on from Everest his achievements deserve wider recognition .","he said : `` lowe was a brilliant , kind fellow who never sought the limelight ... and 60 years on from everest his achievements deserve wider recognition .",29,"PRP VBD : `` NNP VBD DT JJ , JJ NN WP RB VBD DT NN : CC CD NNS IN IN NNP PRP$ NNS VBP JJR NN .","he say : `` Lowe be a brilliant , kind fellow who never seek the limelight ... and 60 year on from Everest he achievement deserve wider recognition .","he say : `` lowe be a brilliant , kind fellow who never seek the limelight ... and 60 year on from everest he achievement deserve wider recognition .",29,29,4,1,May__129__132###60 years__87__95
bbc_20130322_1150,17,"`` He was involved in two of the most important explorations of the 20th Century ... yet remained a humble , happy man right to the end ... an inspirational lesson to us all . ''","`` he was involved in two of the most important explorations of the 20th century ... yet remained a humble , happy man right to the end ... an inspirational lesson to us all . ''",36,"`` PRP VBD VBN IN CD IN DT RBS JJ NNS IN DT JJ NNP : RB VBD DT JJ , JJ NN NN TO DT NN : DT JJ NN TO PRP DT . ''","`` he be involve in two of the most important exploration of the 20th Century ... yet remain a humble , happy man right to the end ... a inspirational lesson to we all . ''","`` he be involve in two of the most important exploration of the 20th century ... yet remain a humble , happy man right to the end ... a inspirational lesson to we all . ''",36,36,4,1,60 years__87__95###years__90__95###20th Century__68__80
bbc_20130322_1150,18,"Before retiring in 1984 , Mr Lowe worked as an Inspector of Schools with the Department of Education and Sciences , and he leaves three sons from a previous marriage .","before retiring in 1984 , mr lowe worked as an inspector of schools with the department of education and sciences , and he leaves three sons from a previous marriage .",31,"IN VBG IN CD , NNP NNP VBD IN DT NNP IN NNP IN DT NNP IN NNP CC NNPS , CC PRP VBZ CD NNS IN DT JJ NN .","before retire in 1984 , Mr Lowe work as a Inspector of Schools with the Department of Education and Sciences , and he leave three son from a previous marriage .","before retire in 1984 , mr lowe work as a inspector of schools with the department of education and sciences , and he leave three son from a previous marriage .",31,31,4,1,20th Century__68__80###Century__73__80###the 20th Century__64__80###1984__19__23
bbc_20130322_1150,19,"The last British climbing member of the 1953 team , Mike Westmacott , died last June .","the last british climbing member of the 1953 team , mike westmacott , died last june .",17,"DT JJ JJ VBG NN IN DT CD NN , NNP NNP , VBD JJ NNP .","the last british climb member of the 1953 team , Mike Westmacott , die last June .","the last british climb member of the 1953 team , mike westmacott , die last june .",17,17,1,1,1984__19__23###last June__75__84
WSJ_20130321_1145,0,"In competitions against the clock , some athletes display an ability to seize control .","in competitions against the clock , some athletes display an ability to seize control .",15,"IN NNS IN DT NN , DT NNS VBP DT NN TO VB NN .","in competition against the clock , some athlete display a ability to seize control .","in competition against the clock , some athlete display a ability to seize control .",15,15,0,0,
WSJ_20130321_1145,1,Think of the Clark-Kent-to-Superman routines that John Elway and Michael Jordan often pulled in the final seconds .,think of the clark-kent-to-superman routines that john elway and michael jordan often pulled in the final seconds .,18,VB IN DT NNP NNS WDT NNP NNP CC NNP NNP RB VBD IN DT JJ NNS .,think of the Clark-Kent-to-Superman routine that John Elway and Michael Jordan often pull in the final seconds .,think of the clark-kent-to-superman routine that john elway and michael jordan often pull in the final seconds .,18,18,0,0,seconds__106__113###final seconds__100__113###the final seconds__96__113###final__100__105###the final__96__105
WSJ_20130321_1145,2,But Iram Leon stands on the sidelines of his own race against time .,but iram leon stands on the sidelines of his own race against time .,14,CC NNP NNP VBZ IN DT NNS IN PRP$ JJ NN IN NN .,but Iram Leon stand on the sideline of he own race against time .,but iram leon stand on the sideline of he own race against time .,14,14,1,0,
WSJ_20130321_1145,3,"Lodged in his brain is an untreatable and inoperable cancerous tumor that statistics suggest will kill him before he is 40 , eight years from now .","lodged in his brain is an untreatable and inoperable cancerous tumor that statistics suggest will kill him before he is 40 , eight years from now .",27,"VBN IN PRP$ NN VBZ DT JJ CC JJ JJ NN WDT NNS VBP MD VB PRP IN PRP VBZ CD , CD NNS IN RB .","lodge in he brain be a untreatable and inoperable cancerous tumor that statistics suggest will kill he before he be 40 , eight year from now .","lodge in he brain be a untreatable and inoperable cancerous tumor that statistics suggest will kill he before he be 40 , eight year from now .",27,27,4,2,"eight years__125__136###now__142__145###,__123__124###eight years from now__125__145"
WSJ_20130321_1145,4,"Medical science is advancing at a rate that does n't preclude the development of a treatment , but it 's not clear if it will come in time .","medical science is advancing at a rate that does n't preclude the development of a treatment , but it 's not clear if it will come in time .",29,"JJ NN VBZ VBG IN DT NN WDT VBZ RB VB DT NN IN DT NN , CC PRP VBZ RB JJ IN PRP MD VB IN NN .","medical science be advance at a rate that do not preclude the development of a treatment , but it be not clear if it will come in time .","medical science be advance at a rate that do not preclude the development of a treatment , but it be not clear if it will come in time .",29,29,4,0,
WSJ_20130321_1145,5,"`` No one knows what technology will be available in five years , '' said Allan Friedman , Duke University Hospital neurosurgeon in chief , who in 2011 removed as much of Leon 's brain tumor as possible .","`` no one knows what technology will be available in five years , '' said allan friedman , duke university hospital neurosurgeon in chief , who in 2011 removed as much of leon 's brain tumor as possible .",39,"`` DT NN VBZ WP NN MD VB JJ IN CD NNS , '' VBD NNP NNP , NNP NNP NNP NN IN NN , WP IN CD VBD RB JJ IN NNP POS NN NN IN JJ .","`` no one know what technology will be available in five year , '' say Allan Friedman , Duke University Hospital neurosurgeon in chief , who in 2011 remove as much of Leon 's brain tumor as possible .","`` no one know what technology will be available in five year , '' say allan friedman , duke university hospital neurosurgeon in chief , who in 2011 remove as much of leon 's brain tumor as possible .",39,39,3,2,five years__53__63###2011__147__151
WSJ_20130321_1145,6,"The torment of enduring that wait can paste a cancer patient to the couch , a surrender heavily associated with deadlier outcomes .","the torment of enduring that wait can paste a cancer patient to the couch , a surrender heavily associated with deadlier outcomes .",23,"DT VB IN VBG IN NN MD VB DT NN NN TO DT NN , DT NN RB VBN IN JJR NNS .","the torment of endure that wait can paste a cancer patient to the couch , a surrender heavily associate with deadlier outcome .","the torment of endure that wait can paste a cancer patient to the couch , a surrender heavily associate with deadlier outcome .",23,23,0,0,
WSJ_20130321_1145,7,"Some seek escape in their careers , but that is no longer an option for Leon , who early this year was forced to step down as a juvenile probation officer in Travis County , Texas , a position he had held for almost seven years .","some seek escape in their careers , but that is no longer an option for leon , who early this year was forced to step down as a juvenile probation officer in travis county , texas , a position he had held for almost seven years .",47,"DT VBP NN IN PRP$ NNS , CC DT VBZ RB RBR DT NN IN NNP , WP RB DT NN VBD VBN TO VB RP IN DT JJ NN NN IN NNP NNP , NNP , DT NN PRP VBD VBN IN RB CD NNS .","some seek escape in they career , but that be no longer a option for Leon , who early this year be force to step down as a juvenile probation officer in Travis County , Texas , a position he have hold for almost seven year .","some seek escape in they career , but that be no longer a option for leon , who early this year be force to step down as a juvenile probation officer in travis county , texas , a position he have hold for almost seven year .",47,47,3,2,early this year__83__98###seven years__216__227###this year__89__98###almost seven years__209__227###seven years .__216__229
WSJ_20130321_1145,8,"His thinking is no longer clear , said Leon , adding , `` I was making too many mistakes on the stand . ''","his thinking is no longer clear , said leon , adding , `` i was making too many mistakes on the stand . ''",24,"PRP$ NN VBZ RB RB JJ , VBD NNP , VBG , `` PRP VBD VBG RB JJ NNS IN DT NN . ''","he thinking be no longer clear , say Leon , add , `` I be make too many mistake on the stand . ''","he thinking be no longer clear , say leon , add , `` i be make too many mistake on the stand . ''",24,24,3,0,
WSJ_20130321_1145,9,But Leon can still run .,but leon can still run .,6,CC NNP MD RB VB .,but Leon can still run .,but leon can still run .,6,6,0,0,
WSJ_20130321_1145,10,"Two years after his brain-cancer diagnosis , he recently ran a sub-five-minute mile for the first time since high school .","two years after his brain-cancer diagnosis , he recently ran a sub-five-minute mile for the first time since high school .",21,"CD NNS IN PRP$ JJ NN , PRP RB VBD DT JJ NN IN DT JJ NN IN JJ NN .","two year after he brain-cancer diagnosis , he recently run a sub-five-minute mile for the first time since high school .","two year after he brain-cancer diagnosis , he recently run a sub-five-minute mile for the first time since high school .",21,21,2,1,Two years__0__9###recently__48__56###sub-five-minute__63__78###years__4__9
WSJ_20130321_1145,11,"What has startled the medical community even more is what Leon did this month in Beaumont , Texas .","what has startled the medical community even more is what leon did this month in beaumont , texas .",19,"WDT VBZ VBN DT JJ NN RB RBR VBZ WP NNP VBD DT NN IN NNP , NNP .","what have startle the medical community even more be what Leon do this month in Beaumont , Texas .","what have startle the medical community even more be what leon do this month in beaumont , texas .",19,19,1,1,this month__67__77
WSJ_20130321_1145,12,"He won the Gusher Marathon , finishing in 3:07:35 .","he won the gusher marathon , finishing in 3:07:35 .",10,"PRP VBD DT NNP NNP , VBG IN CD .","he win the Gusher Marathon , finish in 3:07:35 .","he win the gusher marathon , finish in 3:07:35 .",10,10,2,1,3:07:35__42__49
WSJ_20130321_1145,13,"That was one second slower than his personal record in the 26.2-mile event , set days before he underwent brain surgery in early 2011 .","that was one second slower than his personal record in the 26.2-mile event , set days before he underwent brain surgery in early 2011 .",25,"DT VBD CD JJ JJR IN PRP$ JJ NN IN DT JJ NN , VBN NNS IN PRP VBD NN NN IN JJ CD .","that be one second slower than he personal record in the 26.2-mile event , set day before he undergo brain surgery in early 2011 .","that be one second slower than he personal record in the 26.2-mile event , set day before he undergo brain surgery in early 2011 .",25,25,2,2,"early 2011__123__133###the 26.2-mile event , set days__55__85###one second__9__19###days__81__85###early 2011 .__123__135###second__13__19"
