Doc Id,Sentence Id,Sentence,Lowercase Sentence,#Tokens,Stanford POS Tag,Stanford Lemma,Stanford Lower Lemma,#POS Tags,#Lemmas,#Events,#Time Expressions
wsj_0167,1,The company said that because of softening sales it is n't in compliance with requirements that it maintain $ 3 million in working capital .,the company said that because of softening sales it is n't in compliance with requirements that it maintain $ 3 million in working capital .,25,DT NN VBD IN IN IN VBG NNS PRP VBZ RB IN NN IN NNS IN PRP VB $ CD CD IN VBG NN .,the company say that because of soften sale it be not in compliance with requirement that it maintain $ 3 million in work capital .,the company say that because of soften sale it be not in compliance with requirement that it maintain $ 3 million in work capital .,25,25,3,0.0
wsj_0167,2,RMS distributes electronic devices and produces power supplies and plastic literature displays .,rms distributes electronic devices and produces power supplies and plastic literature displays .,13,NNP VBZ JJ NNS CC VBZ NN NNS CC JJ NN NNS .,RMS distribute electronic device and produce power supplies and plastic literature display .,rms distribute electronic device and produce power supplies and plastic literature display .,13,13,0,0.0
wsj_0167,3,"RMS said it had a loss of $ 158,666 , or 10 cents a share , in the third quarter , compared with a year-earlier loss of $ 26,956 , or two cents a share .","rms said it had a loss of $ 158,666 , or 10 cents a share , in the third quarter , compared with a year-earlier loss of $ 26,956 , or two cents a share .",36,"NNP VBD PRP VBD DT NN IN $ CD , CC CD NNS DT NN , IN DT JJ NN , VBN IN DT JJ NN IN $ CD , CC CD NNS DT NN .","RMS say it have a loss of $ 158,666 , or 10 cent a share , in the third quarter , compare with a year-earlier loss of $ 26,956 , or two cent a share .","rms say it have a loss of $ 158,666 , or 10 cent a share , in the third quarter , compare with a year-earlier loss of $ 26,956 , or two cent a share .",36,36,3,2.0
wsj_0167,4,Sales rose to $ 3 million from $ 2.9 million .,sales rose to $ 3 million from $ 2.9 million .,11,NNS VBD TO $ CD CD IN $ CD CD .,sale rise to $ 3 million from $ 2.9 million .,sale rise to $ 3 million from $ 2.9 million .,11,11,1,0.0
wsj_0167,5,"For the nine months , the company reported a net loss of $ 608,413 , or 39 cents a share , compared with year-earlier net income of $ 967,809 , or 62 cents a share .","for the nine months , the company reported a net loss of $ 608,413 , or 39 cents a share , compared with year-earlier net income of $ 967,809 , or 62 cents a share .",36,"IN DT CD NNS , DT NN VBD DT JJ NN IN $ CD , CC CD NNS DT NN , VBN IN JJ JJ NN IN $ CD , CC CD NNS DT NN .","for the nine month , the company report a net loss of $ 608,413 , or 39 cent a share , compare with year-earlier net income of $ 967,809 , or 62 cent a share .","for the nine month , the company report a net loss of $ 608,413 , or 39 cent a share , compare with year-earlier net income of $ 967,809 , or 62 cent a share .",36,36,3,2.0
wsj_0167,6,Sales rose to $ 9.8 million from $ 8.9 million .,sales rose to $ 9.8 million from $ 8.9 million .,11,NNS VBD TO $ CD CD IN $ CD CD .,sale rise to $ 9.8 million from $ 8.9 million .,sale rise to $ 9.8 million from $ 8.9 million .,11,11,1,0.0
wsj_0173,0,"Coleco Industries Inc. , a once high-flying toy maker whose stock peaked at $ 65 a share in the early 1980s , filed a Chapter 11 reorganization plan that provides just 1.125 cents a share for common stockholders .","coleco industries inc. , a once high-flying toy maker whose stock peaked at $ 65 a share in the early 1980s , filed a chapter 11 reorganization plan that provides just 1.125 cents a share for common stockholders .",39,"NNP NNPS NNP , DT RB JJ NN NN WP$ NN VBD IN $ CD DT NN IN DT JJ CD , VBD DT NN CD NN NN WDT VBZ RB CD NNS DT NN IN JJ NNS .","Coleco Industries Inc. , a once high-flying toy maker whose stock peak at $ 65 a share in the early 1980s , file a chapter 11 reorganization plan that provide just 1.125 cent a share for common stockholder .","coleco industries inc. , a once high-flying toy maker whose stock peak at $ 65 a share in the early 1980s , file a chapter 11 reorganization plan that provide just 1.125 cent a share for common stockholder .",39,39,3,2.0
wsj_0173,1,"Under the plan , unsecured creditors , who are owed about $ 430 million , would receive about $ 92 million , or 21 cents for each dollar they are owed .","under the plan , unsecured creditors , who are owed about $ 430 million , would receive about $ 92 million , or 21 cents for each dollar they are owed .",32,"IN DT NN , JJ NNS , WP VBP VBN IN $ CD CD , MD VB IN $ CD CD , CC CD NNS IN DT NN PRP VBP VBN .","under the plan , unsecured creditor , who be owe about $ 430 million , would receive about $ 92 million , or 21 cent for each dollar they be owe .","under the plan , unsecured creditor , who be owe about $ 430 million , would receive about $ 92 million , or 21 cent for each dollar they be owe .",32,32,3,0.0
wsj_0173,2,"In addition , they will receive stock in the reorganized company , which will be named Ranger Industries Inc. .","in addition , they will receive stock in the reorganized company , which will be named ranger industries inc. .",20,"IN NN , PRP MD VB NN IN DT VBN NN , WDT MD VB VBN NNP NNPS NNP .","in addition , they will receive stock in the reorganize company , which will be name Ranger Industries Inc. .","in addition , they will receive stock in the reorganize company , which will be name ranger industries inc. .",20,20,2,0.0
wsj_0173,3,"After these payments , about $ 225,000 will be available for the 20 million common shares outstanding .","after these payments , about $ 225,000 will be available for the 20 million common shares outstanding .",18,"IN DT NNS , IN $ CD MD VB JJ IN DT CD CD JJ NNS JJ .","after these payment , about $ 225,000 will be available for the 20 million common share outstanding .","after these payment , about $ 225,000 will be available for the 20 million common share outstanding .",18,18,2,0.0
wsj_0173,4,"The Avon , Conn. , company 's stock hit a high in 1983 after it unveiled its Adam home computer , but the product was plagued with glitches and the company 's fortunes plunged .","the avon , conn. , company 's stock hit a high in 1983 after it unveiled its adam home computer , but the product was plagued with glitches and the company 's fortunes plunged .",35,"DT NNP , NNP , NN POS NN VBD DT JJ IN CD IN PRP VBD PRP$ NNP NN NN , CC DT NN VBD VBN IN NNS CC DT NN POS NNS VBD .","the Avon , Conn. , company 's stock hit a high in 1983 after it unveil its Adam home computer , but the product be plague with glitch and the company 's fortune plunge .","the avon , conn. , company 's stock hit a high in 1983 after it unveil its adam home computer , but the product be plague with glitch and the company 's fortune plunge .",35,35,4,1.0
wsj_0173,5,"But Coleco bounced back with the introduction of the Cabbage Patch dolls , whose sales hit $ 600 million in 1985 .","but coleco bounced back with the introduction of the cabbage patch dolls , whose sales hit $ 600 million in 1985 .",22,"CC NNP VBD RP IN DT NN IN DT NNP NNP NNS , WP$ NNS VBD $ CD CD IN CD .","but Coleco bounce back with the introduction of the Cabbage Patch doll , whose sale hit $ 600 million in 1985 .","but coleco bounce back with the introduction of the cabbage patch doll , whose sale hit $ 600 million in 1985 .",22,22,3,1.0
wsj_0173,6,"But as the craze died , Coleco failed to come up with another winner and filed for bankruptcy-law protection in July 1988 .","but as the craze died , coleco failed to come up with another winner and filed for bankruptcy-law protection in july 1988 .",23,"CC IN DT NN VBD , NNP VBD TO VB RP IN DT NN CC VBN IN NN NN IN NNP CD .","but as the craze die , Coleco fail to come up with another winner and file for bankruptcy-law protection in July 1988 .","but as the craze die , coleco fail to come up with another winner and file for bankruptcy-law protection in july 1988 .",23,23,4,1.0
wsj_0173,7,The plan was filed jointly with unsecured creditors in federal bankruptcy court in New York and must be approved by the court .,the plan was filed jointly with unsecured creditors in federal bankruptcy court in new york and must be approved by the court .,23,DT NN VBD VBN RB IN JJ NNS IN JJ NN NN IN NNP NNP CC MD VB VBN IN DT NN .,the plan be file jointly with unsecured creditor in federal bankruptcy court in New York and must be approve by the court .,the plan be file jointly with unsecured creditor in federal bankruptcy court in new york and must be approve by the court .,23,23,2,0.0
wsj_0172,0,First of America Bank Corp. said it completed its acquisition of Midwest Financial Group Inc. for about $ 250 million .,first of america bank corp. said it completed its acquisition of midwest financial group inc. for about $ 250 million .,21,NNP IN NNP NNP NNP VBD PRP VBD PRP$ NN IN NNP NNP NNP NNP IN RB $ CD CD .,First of America Bank Corp. say it complete its acquisition of Midwest Financial Group Inc. for about $ 250 million .,first of america bank corp. say it complete its acquisition of midwest financial group inc. for about $ 250 million .,21,21,3,0.0
wsj_0172,1,"First of America , which now has 45 banks and $ 12.5 billion in assets , announced an agreement to acquire the Peoria , Ill. , bank holding company in January .","first of america , which now has 45 banks and $ 12.5 billion in assets , announced an agreement to acquire the peoria , ill. , bank holding company in january .",32,"NNP IN NNP , WDT RB VBZ CD NNS CC $ CD CD IN NNS , VBD DT NN TO VB DT NNP , NNP , NN VBG NN IN NNP .","First of America , which now have 45 bank and $ 12.5 billion in asset , announce a agreement to acquire the Peoria , Ill. , bank hold company in January .","first of america , which now have 45 bank and $ 12.5 billion in asset , announce a agreement to acquire the peoria , ill. , bank hold company in january .",32,32,4,2.0
wsj_0172,2,Midwest Financial has $ 2.3 billion in assets and eight banks .,midwest financial has $ 2.3 billion in assets and eight banks .,12,NNP NNP VBZ $ CD CD IN NNS CC CD NNS .,Midwest Financial have $ 2.3 billion in asset and eight bank .,midwest financial have $ 2.3 billion in asset and eight bank .,12,12,0,0.0
wsj_0172,3,"The Midwest Financial subsidiary banks will continue to operate under their current names until early 1990 , when each will adopt the First of America name .","the midwest financial subsidiary banks will continue to operate under their current names until early 1990 , when each will adopt the first of america name .",27,"DT NNP NNP NN NNS MD VB TO VB IN PRP$ JJ NNS IN JJ CD , WRB DT MD VB DT NNP IN NNP NN .","the Midwest Financial subsidiary bank will continue to operate under they current name until early 1990 , when each will adopt the First of America name .","the midwest financial subsidiary bank will continue to operate under they current name until early 1990 , when each will adopt the first of america name .",27,27,3,1.0
wsj_0172,4,"Kalamazoo , Mich.-based First of America said it will eliminate the 13 management positions of the former Midwest Financial parent company .","kalamazoo , mich.-based first of america said it will eliminate the 13 management positions of the former midwest financial parent company .",22,"NNP , JJ NNP IN NNP VBD PRP MD VB DT CD NN NNS IN DT JJ NNP NNP NN NN .","Kalamazoo , mich.-based First of America say it will eliminate the 13 management position of the former Midwest Financial parent company .","kalamazoo , mich.-based first of america say it will eliminate the 13 management position of the former midwest financial parent company .",22,22,2,0.0
wsj_0172,5,First of America said some of the managers will take other jobs with First of America .,first of america said some of the managers will take other jobs with first of america .,17,NNP IN NNP VBD DT IN DT NNS MD VB JJ NNS IN NNP IN NNP .,First of America say some of the manager will take other job with First of America .,first of america say some of the manager will take other job with first of america .,17,17,2,0.0
wsj_0172,6,"But it said that severance payments to those executives not staying with the company will reduce First of America 's operating results for 1989 by $ 3 million to $ 4 million , or 15 cents to 20 cents a share .","but it said that severance payments to those executives not staying with the company will reduce first of america 's operating results for 1989 by $ 3 million to $ 4 million , or 15 cents to 20 cents a share .",42,"CC PRP VBD IN NN NNS TO DT NNS RB VBG IN DT NN MD VB NNP IN NNP POS NN NNS IN CD IN $ CD CD TO $ CD CD , CC CD NNS TO CD NNS DT NN .","but it say that severance payment to those executive not stay with the company will reduce First of America 's operating result for 1989 by $ 3 million to $ 4 million , or 15 cent to 20 cent a share .","but it say that severance payment to those executive not stay with the company will reduce first of america 's operating result for 1989 by $ 3 million to $ 4 million , or 15 cent to 20 cent a share .",42,42,4,0.0
APW19980227.0468,0,"MOSCOW -LRB- AP -RRB- _ The mayor of Moscow has allocated funds to help build a museum in honor of Mikhail Kalashnikov , the Russian who gave his name to the world 's most widely wielded weapon , according to a news agency report Friday .","moscow -lrb- ap -rrb- _ the mayor of moscow has allocated funds to help build a museum in honor of mikhail kalashnikov , the russian who gave his name to the world 's most widely wielded weapon , according to a news agency report friday .",46,"NNP -LRB- NNP -RRB- CD DT NN IN NNP VBZ VBN NNS TO VB VB DT NN IN NN IN NNP NNP , DT NNP WP VBD PRP$ NN TO DT NN POS RBS RB VBN NN , VBG TO DT NN NN NN NNP .","MOSCOW -lrb- AP -rrb- _ the mayor of Moscow have allocate fund to help build a museum in honor of Mikhail Kalashnikov , the Russian who give he name to the world 's most widely wield weapon , accord to a news agency report Friday .","moscow -lrb- ap -rrb- _ the mayor of moscow have allocate fund to help build a museum in honor of mikhail kalashnikov , the russian who give he name to the world 's most widely wield weapon , accord to a news agency report friday .",46,46,6,1.0
APW19980227.0468,1,"Kalashnikov designed the AK-47 automatic rifle , famed for its reliability and effectiveness .","kalashnikov designed the ak-47 automatic rifle , famed for its reliability and effectiveness .",14,"NNP VBD DT NNP JJ NN , JJ IN PRP$ NN CC NN .","Kalashnikov design the AK-47 automatic rifle , famed for its reliability and effectiveness .","kalashnikov design the ak-47 automatic rifle , famed for its reliability and effectiveness .",14,14,1,0.0
APW19980227.0468,2,"Together with its derivatives , the Kalashnikov rifle has been used by the police and armies of 55 countries and an assortment of guerrillas , terrorists and just plain thugs around the globe .","together with its derivatives , the kalashnikov rifle has been used by the police and armies of 55 countries and an assortment of guerrillas , terrorists and just plain thugs around the globe .",34,"RB IN PRP$ NNS , DT NNP NN VBZ VBN VBN IN DT NN CC NNS IN CD NNS CC DT NN IN NNS , NNS CC RB JJ NNS IN DT NN .","together with its derivative , the Kalashnikov rifle have be use by the police and army of 55 country and a assortment of guerrilla , terrorist and just plain thug around the globe .","together with its derivative , the kalashnikov rifle have be use by the police and army of 55 country and a assortment of guerrilla , terrorist and just plain thug around the globe .",34,34,1,0.0
APW19980227.0468,3,"Seventy-five million copies of the rifle have been built since it entered production in February 1947 , making it history 's most widely distributed weapon .","seventy-five million copies of the rifle have been built since it entered production in february 1947 , making it history 's most widely distributed weapon .",26,"CD CD NNS IN DT NN VBP VBN VBN IN PRP VBD NN IN NNP CD , VBG PRP NN POS RBS RB VBN NN .","seventy-five million copy of the rifle have be build since it enter production in February 1947 , make it history 's most widely distribute weapon .","seventy-five million copy of the rifle have be build since it enter production in february 1947 , make it history 's most widely distribute weapon .",26,26,3,1.0
APW19980227.0468,4,"UR The ITAR-Tass , 4th graf pvs -LRB- pvs/ji -RRB-","ur the itar-tass , 4th graf pvs -lrb- pvs/ji -rrb-",10,"NN DT NN , JJ NN NNS -LRB- NNS -RRB-","ur the itar-tass , 4th graf pv -lrb- pvs/ji -rrb-","ur the itar-tass , 4th graf pv -lrb- pvs/ji -rrb-",10,10,0,0.0
APW20000417.0031,0,"MIAMI -LRB- AP -RRB- -- After a weekend of bitter accusations lobbed by both sides of the Elian Gonzalez custody battle , attention returned today to the federal judges deciding a key point in the international case .","miami -lrb- ap -rrb- -- after a weekend of bitter accusations lobbed by both sides of the elian gonzalez custody battle , attention returned today to the federal judges deciding a key point in the international case .",38,"NNP -LRB- NNP -RRB- : IN DT NN IN JJ NNS VBN IN DT NNS IN DT NNP NNP NN NN , NN VBD NN TO DT JJ NNS VBG DT JJ NN IN DT JJ NN .","MIAMI -lrb- AP -rrb- -- after a weekend of bitter accusation lob by both side of the Elian Gonzalez custody battle , attention return today to the federal judge decide a key point in the international case .","miami -lrb- ap -rrb- -- after a weekend of bitter accusation lob by both side of the elian gonzalez custody battle , attention return today to the federal judge decide a key point in the international case .",38,38,4,1.0
APW20000417.0031,1,The 11th U.S. Circuit Court of Appeals in Atlanta has been asked by the U.S. government to suspend a ruling by one of its judges that prevents the removal of Elian from the country .,the 11th u.s. circuit court of appeals in atlanta has been asked by the u.s. government to suspend a ruling by one of its judges that prevents the removal of elian from the country .,35,DT JJ NNP NNP NNP IN NNPS IN NNP VBZ VBN VBN IN DT NNP NN TO VB DT NN IN CD IN PRP$ NNS WDT VBZ DT NN IN NNP IN DT NN .,the 11th U.S. Circuit Court of Appeals in Atlanta have be ask by the U.S. government to suspend a ruling by one of its judge that prevent the removal of Elian from the country .,the 11th u.s. circuit court of appeals in atlanta have be ask by the u.s. government to suspend a ruling by one of its judge that prevent the removal of elian from the country .,35,35,5,0.0
APW20000417.0031,2,"Such a decision would allow the U.S. government to push for the 6-year-old boy 's swift reunion in Washington with his waiting father , Juan Miguel Gonzalez , who wants to return to Cuba .","such a decision would allow the u.s. government to push for the 6-year-old boy 's swift reunion in washington with his waiting father , juan miguel gonzalez , who wants to return to cuba .",35,"PDT DT NN MD VB DT NNP NN TO VB IN DT JJ NN POS NN NN IN NNP IN PRP$ VBG NN , NNP NNP NNP , WP VBZ TO VB TO NNP .","such a decision would allow the U.S. government to push for the 6-year-old boy 's swift reunion in Washington with he wait father , Juan Miguel Gonzalez , who want to return to Cuba .","such a decision would allow the u.s. government to push for the 6-year-old boy 's swift reunion in washington with he wait father , juan miguel gonzalez , who want to return to cuba .",35,35,7,0.0
APW20000417.0031,3,He has said he will wait out appeals by the Miami relatives seeking an asylum hearing for Elian before the same court -- but only if he has custody of his son .,he has said he will wait out appeals by the miami relatives seeking an asylum hearing for elian before the same court -- but only if he has custody of his son .,33,PRP VBZ VBN PRP MD VB RP NNS IN DT NNP NNS VBG DT NN NN IN NNP IN DT JJ NN : CC RB IN PRP VBZ NN IN PRP$ NN .,he have say he will wait out appeal by the Miami relative seek a asylum hearing for Elian before the same court -- but only if he have custody of he son .,he have say he will wait out appeal by the miami relative seek a asylum hearing for elian before the same court -- but only if he have custody of he son .,33,33,4,0.0
APW20000417.0031,4,There was growing apprehension outside the Little Havana home where the boy has lived with his great-uncle for nearly five months .,there was growing apprehension outside the little havana home where the boy has lived with his great-uncle for nearly five months .,22,EX VBD VBG NN IN DT JJ NNP NN WRB DT NN VBZ VBN IN PRP$ NN IN RB CD NNS .,there be grow apprehension outside the little Havana home where the boy have live with he great-uncle for nearly five month .,there be grow apprehension outside the little havana home where the boy have live with he great-uncle for nearly five month .,22,22,2,1.0
APW20000417.0031,5,"`` The feeling is the Clinton administration might send federal agents to pull him out of here , '' said Sergio Navarro , a 39-year-old Miami businessman who spent part of Sunday night with chanting protesters .","`` the feeling is the clinton administration might send federal agents to pull him out of here , '' said sergio navarro , a 39-year-old miami businessman who spent part of sunday night with chanting protesters .",37,"`` DT NN VBZ DT NNP NN MD VB JJ NNS TO VB PRP IN IN RB , '' VBD NNP NNP , DT JJ NNP NN WP VBD NN IN NNP NN IN VBG NNS .","`` the feeling be the Clinton administration might send federal agent to pull he out of here , '' say Sergio Navarro , a 39-year-old Miami businessman who spend part of Sunday night with chant protester .","`` the feeling be the clinton administration might send federal agent to pull he out of here , '' say sergio navarro , a 39-year-old miami businessman who spend part of sunday night with chant protester .",37,37,5,1.0
APW20000417.0031,6,"Elian 's relatives have cared for him since November , when he was found clinging to an inner tube in the Florida Straits .","elian 's relatives have cared for him since november , when he was found clinging to an inner tube in the florida straits .",24,"NNP POS NNS VBP VBN IN PRP IN NNP , WRB PRP VBD VBN VBG TO DT JJ NN IN DT NNP NNPS .","Elian 's relative have care for he since November , when he be find cling to a inner tube in the Florida Straits .","elian 's relative have care for he since november , when he be find cling to a inner tube in the florida straits .",24,24,3,1.0
APW20000417.0031,7,His mother and 10 other people fleeing Cuba drowned when their boat sank .,his mother and 10 other people fleeing cuba drowned when their boat sank .,14,PRP$ NN CC CD JJ NNS VBG NNP VBD WRB PRP$ NN VBD .,he mother and 10 other people flee Cuba drown when they boat sink .,he mother and 10 other people flee cuba drown when they boat sink .,14,14,3,0.0
APW20000417.0031,8,"The Clinton administration has pushed for the boy 's return to his father , ruling only he can speak for his son on immigration matters .","the clinton administration has pushed for the boy 's return to his father , ruling only he can speak for his son on immigration matters .",26,"DT NNP NN VBZ VBN IN DT NN POS NN TO PRP$ NN , VBG RB PRP MD VB IN PRP$ NN IN NN NNS .","the Clinton administration have push for the boy 's return to he father , rule only he can speak for he son on immigration matter .","the clinton administration have push for the boy 's return to he father , rule only he can speak for he son on immigration matter .",26,26,4,0.0
APW20000417.0031,9,The boy 's Miami relatives say he will have a better life here and have attempted to portray Juan Miguel Gonzalez as a pawn of Fidel Castro .,the boy 's miami relatives say he will have a better life here and have attempted to portray juan miguel gonzalez as a pawn of fidel castro .,28,DT NN POS NNP NNS VBP PRP MD VB DT JJR NN RB CC VBP VBN TO VB NNP NNP NNP IN DT NN IN NNP NNP .,the boy 's Miami relative say he will have a better life here and have attempt to portray Juan Miguel Gonzalez as a pawn of Fidel Castro .,the boy 's miami relative say he will have a better life here and have attempt to portray juan miguel gonzalez as a pawn of fidel castro .,28,28,2,0.0
APW20000417.0031,10,"The Justice Department wants the appeals court to suspend the temporary injunction issued Thursday and also order Elian 's great-uncle , Lazaro Gonzalez , to release the boy .","the justice department wants the appeals court to suspend the temporary injunction issued thursday and also order elian 's great-uncle , lazaro gonzalez , to release the boy .",29,"DT NNP NNP VBZ DT NNS NN TO VB DT JJ NN VBN NNP CC RB NN NNP POS NN , NNP NNP , TO VB DT NN .","the Justice Department want the appeal court to suspend the temporary injunction issue Thursday and also order Elian 's great-uncle , Lazaro Gonzalez , to release the boy .","the justice department want the appeal court to suspend the temporary injunction issue thursday and also order elian 's great-uncle , lazaro gonzalez , to release the boy .",29,29,5,1.0
APW20000417.0031,11,The relatives want the court to let them meet with Elian 's father without being required to surrender the boy .,the relatives want the court to let them meet with elian 's father without being required to surrender the boy .,21,DT NNS VBP DT NN TO VB PRP VB IN NNP POS NN IN VBG VBN TO VB DT NN .,the relative want the court to let they meet with Elian 's father without be require to surrender the boy .,the relative want the court to let they meet with elian 's father without be require to surrender the boy .,21,21,5,0.0
APW20000417.0031,12,The court watch comes after one of the most bitter charges yet in the custody battle .,the court watch comes after one of the most bitter charges yet in the custody battle .,17,DT NN NN VBZ IN CD IN DT RBS JJ NNS RB IN DT NN NN .,the court watch come after one of the most bitter charge yet in the custody battle .,the court watch come after one of the most bitter charge yet in the custody battle .,17,17,2,0.0
APW20000417.0031,13,"Juan Miguel Gonzalez lashed out at his Miami relatives Sunday night , accusing them of `` child abuse '' for turning his son against him .","juan miguel gonzalez lashed out at his miami relatives sunday night , accusing them of `` child abuse '' for turning his son against him .",26,"NNP NNP NNP VBD RP IN PRP$ NNP NNS NNP NN , VBG PRP IN `` NN NN '' IN VBG PRP$ NN IN PRP .","Juan Miguel Gonzalez lash out at he Miami relative Sunday night , accuse they of `` child abuse '' for turn he son against he .","juan miguel gonzalez lash out at he miami relative sunday night , accuse they of `` child abuse '' for turn he son against he .",26,26,3,1.0
APW20000417.0031,14,He said they have manipulated his son to believe that his mother still may show up someday -- in this country .,he said they have manipulated his son to believe that his mother still may show up someday -- in this country .,22,PRP VBD PRP VBP VBN PRP$ NN TO VB IN PRP$ NN RB MD VB RP RB : IN DT NN .,he say they have manipulate he son to believe that he mother still may show up someday -- in this country .,he say they have manipulate he son to believe that he mother still may show up someday -- in this country .,22,22,4,0.0
APW20000417.0031,15,"`` This is child abuse and mistreatment , what they 're doing to this boy , '' Gonzalez said on CBS 's `` 60 Minutes . ''","`` this is child abuse and mistreatment , what they 're doing to this boy , '' gonzalez said on cbs 's `` 60 minutes . ''",27,"`` DT VBZ NN NN CC NN , WP PRP VBP VBG TO DT NN , '' NNP VBD IN NNP POS `` CD NNPS . ''","`` this be child abuse and mistreatment , what they be do to this boy , '' Gonzalez say on CBS 's `` 60 Minutes . ''","`` this be child abuse and mistreatment , what they be do to this boy , '' gonzalez say on cbs 's `` 60 minutes . ''",27,27,2,0.0
APW20000417.0031,16,"`` The way they 're abusing him , turning him against his father ... he 's suffering more here amongst them than he suffered in the sea . ''","`` the way they 're abusing him , turning him against his father ... he 's suffering more here amongst them than he suffered in the sea . ''",29,"`` DT NN PRP VBP VBG PRP , VBG PRP IN PRP$ NN : PRP VBZ VBG RBR RB IN PRP IN PRP VBD IN DT NN . ''","`` the way they be abuse he , turn he against he father ... he be suffer more here amongst they than he suffer in the sea . ''","`` the way they be abuse he , turn he against he father ... he be suffer more here amongst they than he suffer in the sea . ''",29,29,4,0.0
APW20000417.0031,17,Gonzalez said he did n't believe a much-publicized video taped at the relatives ' home in which his son said he did n't want to go .,gonzalez said he did n't believe a much-publicized video taped at the relatives ' home in which his son said he did n't want to go .,27,NNP VBD PRP VBD RB VB DT JJ NN VBN IN DT NNS POS NN IN WDT PRP$ NN VBD PRP VBD RB VB TO VB .,Gonzalez say he do not believe a much-publicized video tape at the relative ' home in which he son say he do not want to go .,gonzalez say he do not believe a much-publicized video tape at the relative ' home in which he son say he do not want to go .,27,27,4,0.0
APW20000417.0031,18,"He has spoken with Elian at least three times since he arrived in the United States on April 6 , and he insisted his son wants to return to Cuba .","he has spoken with elian at least three times since he arrived in the united states on april 6 , and he insisted his son wants to return to cuba .",31,"PRP VBZ VBN IN NN IN JJS CD NNS IN PRP VBD IN DT NNP NNPS IN NNP CD , CC PRP VBD PRP$ NN VBZ TO VB TO NNP .","he have speak with elian at least three time since he arrive in the United States on April 6 , and he insist he son want to return to Cuba .","he have speak with elian at least three time since he arrive in the united states on april 6 , and he insist he son want to return to cuba .",31,31,5,1.0
APW20000417.0031,19,"`` He 's told me so , '' Gonzalez said .","`` he 's told me so , '' gonzalez said .",11,"`` PRP VBZ VBN PRP RB , '' NNP VBD .","`` he be tell I so , '' Gonzalez say .","`` he be tell i so , '' gonzalez say .",11,11,2,0.0
APW20000417.0031,20,The Miami relatives are '' putting a bunch of toys in front of a 6-year-old .,the miami relatives are '' putting a bunch of toys in front of a 6-year-old .,16,DT NNP NNS VBP '' VBG DT NN IN NNS IN NN IN DT JJ .,the Miami relative be '' put a bunch of toy in front of a 6-year-old .,the miami relative be '' put a bunch of toy in front of a 6-year-old .,16,16,1,0.0
APW20000417.0031,21,He can not decide for himself .,he can not decide for himself .,7,PRP MD RB VB IN PRP .,he can not decide for himself .,he can not decide for himself .,7,7,1,0.0
APW20000417.0031,22,"The one that decides for him is me , his father . ''","the one that decides for him is me , his father . ''",13,"DT CD WDT VBZ IN PRP VBZ PRP , PRP$ NN . ''","the one that decide for he be I , he father . ''","the one that decide for he be i , he father . ''",13,13,1,0.0
APW20000417.0031,23,"Elian 's Miami relatives have filed affidavits alleging Gonzalez abused his former wife and his 6-year-old son , a charge Gonzalez denied .","elian 's miami relatives have filed affidavits alleging gonzalez abused his former wife and his 6-year-old son , a charge gonzalez denied .",23,"NNP POS NNP NNS VBP VBN NNS VBG NNP VBD PRP$ JJ NN CC PRP$ JJ NN , DT NN NNP VBD .","Elian 's Miami relative have file affidavit allege Gonzalez abuse he former wife and he 6-year-old son , a charge Gonzalez deny .","elian 's miami relative have file affidavit allege gonzalez abuse he former wife and he 6-year-old son , a charge gonzalez deny .",23,23,4,0.0
APW20000417.0031,24,"During the time of the broadcast on Sunday , family members and Elian were outside the home of Lazaro Gonzalez and did not publicly comment after the show .","during the time of the broadcast on sunday , family members and elian were outside the home of lazaro gonzalez and did not publicly comment after the show .",29,"IN DT NN IN DT NN IN NNP , NN NNS CC NNP VBD IN DT NN IN NNP NNP CC VBD RB RB VB IN DT NN .","during the time of the broadcast on Sunday , family member and Elian be outside the home of Lazaro Gonzalez and do not publicly comment after the show .","during the time of the broadcast on sunday , family member and elian be outside the home of lazaro gonzalez and do not publicly comment after the show .",29,29,3,1.0
APW20000417.0031,25,"Protesters , however , dismissed Juan Miguel 's comments as either selfish or the words of Fidel Castro .","protesters , however , dismissed juan miguel 's comments as either selfish or the words of fidel castro .",19,"NNS , RB , VBD NNP NNP POS NNS IN DT JJ CC DT NNS IN NNP NNP .","protester , however , dismiss Juan Miguel 's comment as either selfish or the word of Fidel Castro .","protester , however , dismiss juan miguel 's comment as either selfish or the word of fidel castro .",19,19,1,0.0
APW20000417.0031,26,"`` Fidel Castro is claiming the son , not him , '' said Olga Coto , 56 , of Miami .","`` fidel castro is claiming the son , not him , '' said olga coto , 56 , of miami .",21,"`` NNP NNP VBZ VBG DT NN , RB PRP , '' VBD NNP NNP , CD , IN NNP .","`` Fidel Castro be claim the son , not he , '' say Olga Coto , 56 , of Miami .","`` fidel castro be claim the son , not he , '' say olga coto , 56 , of miami .",21,21,2,0.0
APW20000417.0031,27,`` He 's being manipulated totally by Fidel Castro .,`` he 's being manipulated totally by fidel castro .,10,`` PRP VBZ VBG VBN RB IN NNP NNP .,`` he be be manipulate totally by Fidel Castro .,`` he be be manipulate totally by fidel castro .,10,10,1,0.0
APW20000417.0031,28,He 's not telling the truth . '',he 's not telling the truth . '',8,PRP VBZ RB VBG DT NN . '',he be not tell the truth . '',he be not tell the truth . '',8,8,1,0.0
